type,type,date,event_type,event_name,asset_id,is_equipment,location,staging_location_id,staging_location,.features[].properties.staging_location_coordinates[],base_location,base_location_id,.features[].properties.base_location_coordinates[],temp_base,fuelling_arrangement,standby_fuelling_arrangement,response,standby_response,incident_id,incident_name,jurisdiction,dispatch_id,dispatch_number,dispatch_time,dispatch_contact,dispatch_email,dispatch_phone,dispatch_alt_phone,dispatch_ctaf,dispatch_primary_role,service_period_id,is_pdd,agency_personnel_name,agency_personnel_phone,agency_personnel_role,notes,type,.features[].geometry.coordinates[]
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,1503,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,Unserviceable:	Stood down	,Point,
,Feature,2022-07-26,AVAILABLE,Available,1502,false,Australia By Air,null,null,,Australia By Air,null,150.9919;-33.9197,false,NA,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	8 Pax executive config	,Point,150.9919;-33.9197
,Feature,2022-07-26,AVAILABLE,Available,1501,false,Australia By Air,null,null,,Australia By Air,null,150.9919;-33.9197,false,NA,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	8 passengers	,Point,150.9919;-33.9197
,Feature,2022-07-26,AVAILABLE,Available,1500,false,Australia By Air,null,null,,Australia By Air,null,150.9919;-33.9197,false,NA,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	4 Pax	,Point,150.9919;-33.9197
,Feature,2021-10-01,STANDBY,Standby,2830,false,BANKSTOWN AIRPORT,null,null,,BANKSTOWN AIRPORT,-24,150.9883;-33.925,false,BD,BD,120,120,null,null,NSW,null,,null,Duty Pilot,rfs-helppoint@careflight.org,+611300942431,,,null,4758,false,,,,,Point,150.9883;-33.925
,Feature,2022-07-26,AVAILABLE,Available,2837,false,117 Greens Road,null,null,,117 Greens Road,null,170.1908;-43.3528,false,BD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,170.1908;-43.3528
,Feature,2022-07-26,UNAVAILABLE,Unavailable,1625,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,331,true,Orange,null,null,,Orange,null,149.0862;-33.2816,false,ABD,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	30	000 Litres of Jet A1 Fuel	Configuration:	30	000 Litres of Jet A1 Fuel	,Point,149.0862;-33.2816
,Feature,2022-07-26,AVAILABLE,Available,454,true,22 Hoffmann Rd,null,null,,22 Hoffmann Rd,null,146.9738;-36.0573,false,NA,null,480,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Drum Truck - require prior notice to fill and load drums	Configuration:	Drum Truck	,Point,146.9738;-36.0573
,Feature,2022-07-26,AVAILABLE,Available,2600,false,Opotiki,null,null,,Opotiki,null,177.2871;-38.0123,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,177.2871;-38.0123
,Feature,2022-07-26,AVAILABLE,Available,2841,false,10 Lloyd Dunn Avenue,null,null,,10 Lloyd Dunn Avenue,null,169.2443;-44.7233,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,169.2443;-44.7233
,Feature,2022-07-26,AVAILABLE,Available,339,true,Orange Regional Airport,null,null,,Orange Regional Airport,null,149.1247;-33.3816,false,NA,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Call 0456670267 (24hr)	Truck can leave the airport for emergencies	Configuration:	1hr prior notice	,Point,149.1247;-33.3816
,Feature,2022-07-26,AVAILABLE,Available,1519,false,Lake Macquarie Airport,null,null,,Lake Macquarie Airport,null,151.6491;-33.066,false,BD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,151.6491;-33.066
,Feature,2022-07-26,AVAILABLE,Available,444,true,Touchdown Helicopters,null,null,,Touchdown Helicopters,null,150.7903;-34.5594,false,ABD,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	30000L fuel tanker	,Point,150.7903;-34.5594
,Feature,2022-07-26,AVAILABLE,Available,2735,false,Opotiki,null,null,,Opotiki,null,177.2871;-38.0123,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,177.2871;-38.0123
,Feature,2022-07-26,AVAILABLE,Available,2856,false,799 Anzac Memorial Drive,null,null,,799 Anzac Memorial Drive,null,176.0799;-38.7385,false,ABD,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	3 Passengers and Bucket	,Point,176.0799;-38.7385
,Feature,2022-07-26,AVAILABLE,Available,2614,false,Omaka Aerodrome,null,null,,Omaka Aerodrome,null,173.9233;-41.5401,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,173.9233;-41.5401
,Feature,2022-07-26,AVAILABLE,Available,2613,false,Omaka Aerodrome,null,null,,Omaka Aerodrome,null,173.9233;-41.5401,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,173.9233;-41.5401
,Feature,2022-07-26,AVAILABLE,Available,2612,false,Scarab Street,null,null,,Scarab Street,null,150.9938;-33.9183,false,ABD,null,1440,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9938;-33.9183
,Feature,2022-07-26,UNAVAILABLE,Unavailable,447,true,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,205,true,Osborne Aviation Services,null,null,,Osborne Aviation Services,null,147.8589;-43.1043,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	15	500L fuel tanker	,Point,147.8589;-43.1043
,Feature,2022-07-26,AVAILABLE,Available,2851,false,Kaikoura Airport,null,null,,Kaikoura Airport,null,173.604;-42.4248,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	7 passenger	,Point,173.604;-42.4248
,Feature,2022-07-26,AVAILABLE,Available,2850,false,Kaikoura Airport,null,null,,Kaikoura Airport,null,173.604;-42.4248,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	7 Seat	,Point,173.604;-42.4248
,Feature,2022-07-26,AVAILABLE,Available,2738,false,Australia By Air,null,null,,Australia By Air,null,150.9919;-33.9197,false,NA,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	10 pax high density	,Point,150.9919;-33.9197
,Feature,2022-07-26,AVAILABLE,Available,1649,false,419 Quia Rd,null,null,,419 Quia Rd,null,150.1969;-30.9602,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	Fire Boss	,Point,150.1969;-30.9602
,Feature,2022-07-26,AVAILABLE,Available,2737,false,Australia By Air,null,null,,Australia By Air,null,150.9919;-33.9197,false,NA,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9919;-33.9197
,Feature,2022-07-26,AVAILABLE,Available,2857,false,516 Collinson Road,null,null,,516 Collinson Road,null,168.3894;-46.2694,false,NA,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,168.3894;-46.2694
,Feature,2022-07-26,AVAILABLE,Available,2615,false,Omaka Aerodrome,null,null,,Omaka Aerodrome,null,173.9233;-41.5401,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,173.9233;-41.5401
,Feature,2022-07-26,AVAILABLE,Available,2867,false,Kittyhawk Way	 Mount Maunganui	 New Zealand,null,null,,Kittyhawk Way	 Mount Maunganui	 New Zealand,null,176.1958;-37.6692,false,ABD,null,35,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,176.1958;-37.6692
,Feature,2022-07-26,LIMITED,Available (Limited),1535,false,Launceston Airport,null,null,,Launceston Airport,null,147.2106;-41.5431,false,BD,null,720,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	For Victoria CFA operations.	Heli-Central operates for other states	Not currently crewed but can be overnight	,Point,147.2106;-41.5431
,Feature,2022-07-26,AVAILABLE,Available,2744,false,Tasman,null,null,,Tasman,null,173.0522;-41.191,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	Fire Bucket and longline	,Point,173.0522;-41.191
,Feature,2022-07-26,AVAILABLE,Available,238,true,Skyfuel Australia Pty. Ltd.	 Miles St	 Bankstown Aerodrome NSW,null,null,,Skyfuel Australia Pty. Ltd.	 Miles St	 Bankstown Aerodrome NSW,null,150.9917;-33.9158,false,NA,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9917;-33.9158
,Feature,2022-07-26,AVAILABLE,Available,2622,false,64 Grant Road,null,null,,64 Grant Road,null,168.7471;-45.0161,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Available with Bucket or tank - Tank install allow up to 20mins	After hours dispatch may be up to 30 mins	Configuration:	Twin Engine with Belly Tank - 1000L /1000L Bucket 120Ft+ longline	,Point,168.7471;-45.0161
,Feature,2022-07-26,AVAILABLE,Available,2743,false,Moorabbin Airport,null,null,,Moorabbin Airport,null,145.1017;-37.9786,false,ABD,null,150,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	9 passenger	,Point,145.1017;-37.9786
,Feature,2022-06-27,STANDBY,Standby,2861,false,Batchelor Aerodrome,null,null,,Batchelor Aerodrome,395,131.0283;-13.0558,false,ABD,ABD,15,15,null,null,NT,null,,null,Duty Pilot,kylie@xoaviation.com.au,+61419854448,,,null,5227,false,,,,,Point,131.0283;-13.0558
,Feature,2022-07-26,AVAILABLE,Available,2740,false,Lloyd Dunn Place RD	 Wanaka Airport,null,null,,Lloyd Dunn Place RD	 Wanaka Airport,null,169.2462;-44.7222,false,NA,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,169.2462;-44.7222
,Feature,2022-07-26,AVAILABLE,Available,2860,false,WH+GR Aongatete	 Bay of Plenty	 New Zealand,null,null,,WH+GR Aongatete	 Bay of Plenty	 New Zealand,null,175.9296;-37.6387,false,ABD,null,35,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	10	000 litre fuel truck available with helicopter on request	Configuration:	Seating 6 pax	 1200 litre bucket	 tracplus	 comms	,Point,175.9296;-37.6387
,Feature,2022-07-26,AVAILABLE,Available,1538,false,Moorabbin Airport,null,null,,Moorabbin Airport,null,145.1017;-37.9786,false,BD,null,1440,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	SIG	,Point,145.1017;-37.9786
,Feature,2022-07-26,AVAILABLE,Available,2505,false,Orange,null,null,,Orange,null,149.1;-33.2833,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	6 PAX	 	Air Attack	  	600L Multidrop Bucket	  	130ft Long Line	  	Aerial Incendiary	  	20	000 Incendiary Balls	  	Bombardier	  	Tech Mapping	 	USB Ports	  	Cargo Net	  	Surveillance	  	Tech Mapping	  	Crew Transport	  	Remote Hook	Configuration:	6 PAX	 Air Attack	  600L Multidrop Bucket	  130ft Long Line	  Aerial Incendiary	  20	000 Incendiary Balls	  Bombardier	  Tech Mapping	 USB Ports	  Cargo Net	  Surveillance	  Tech Mapping	  Crew Transport	  Remote Hook	,Point,149.1;-33.2833
,Feature,2022-07-26,AVAILABLE,Available,2880,false,Dannevirke Aerodrome,null,null,,Dannevirke Aerodrome,null,176.0804;-40.2306,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,176.0804;-40.2306
,Feature,2022-07-26,AVAILABLE,Available,101,true,Albury Airport,null,null,,Albury Airport,null,146.9546;-36.0695,false,NA,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Call 0413003808 (24hrs)	Truck can leave the airport for local emergencies.	Configuration:	Weekday 8am - 4pm or after hours with 1hr prior notice	,Point,146.9546;-36.0695
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,2878,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,2757,false,Maindample,null,null,,Maindample,null,145.9588;-37.0244,false,ABD,null,2880,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,145.9588;-37.0244
,Feature,2022-07-26,AVAILABLE,Available,2877,false,183 Wickham Terrace,null,null,,183 Wickham Terrace,null,153.0243;-27.4648,false,NA,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	H20T Thermal Camera	,Point,153.0243;-27.4648
,Feature,2022-07-26,AVAILABLE,Available,2514,false,Wanaka Airport,null,null,,Wanaka Airport,null,169.2462;-44.7227,false,NA,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,169.2462;-44.7227
,Feature,2022-07-26,AVAILABLE,Available,2876,false,State Highway	 Peketa	 New Zealand,null,null,,State Highway	 Peketa	 New Zealand,null,173.6015;-42.4254,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,173.6015;-42.4254
,Feature,2022-07-26,AVAILABLE,Available,106,true,Orange,null,null,,Orange,null,149.0862;-33.2816,false,NA,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	10	000 Litres of Jet A1 Fuel	Configuration:	10	000 Litres of Jet A1 Fuel	,Point,149.0862;-33.2816
,Feature,2022-07-26,AVAILABLE,Available,2754,false,Canberra Airport,null,null,,Canberra Airport,null,149.1934;-35.3052,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,149.1934;-35.3052
,Feature,2022-07-26,AVAILABLE,Available,2633,false,Avalon Airport,null,null,,Avalon Airport,null,144.4685;-38.0392,false,BD,null,720,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	Firebombing	,Point,144.4685;-38.0392
,Feature,2022-07-26,AVAILABLE,Available,2512,false,Wanaka Airport,null,null,,Wanaka Airport,null,169.2462;-44.7227,false,NA,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	Un-configured for fire currently but 1 hour to configure	,Point,169.2462;-44.7227
,Feature,2022-07-26,AVAILABLE,Available,1544,false,Wagga Wagga Airport,null,null,,Wagga Wagga Airport,null,147.4619;-35.1591,false,ABD,null,75,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	pax	,Point,147.4619;-35.1591
,Feature,2022-07-26,AVAILABLE,Available,2511,false,Oamaru Airport,null,null,,Oamaru Airport,null,171.0811;-44.9686,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,171.0811;-44.9686
,Feature,2022-07-26,AVAILABLE,Available,2752,false,Canberra Airport,null,null,,Canberra Airport,null,149.1934;-35.3052,false,NA,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,149.1934;-35.3052
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,2873,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,2510,false,Pukaki Airport,null,null,,Pukaki Airport,null,170.1185;-44.2376,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,170.1185;-44.2376
,Feature,2022-07-26,AVAILABLE,Available,2519,false,10 Aerodrome Road,null,null,,10 Aerodrome Road,null,177.9856;-38.6613,false,NA,null,25,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,177.9856;-38.6613
,Feature,2022-07-26,AVAILABLE,Available,2518,false,10 Lloyd Dunn Avenue,null,null,,10 Lloyd Dunn Avenue,null,169.2443;-44.7233,false,ABD,null,30,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,169.2443;-44.7233
,Feature,2022-07-26,AVAILABLE,Available,2771,false,Wagga Wagga Airport,null,null,,Wagga Wagga Airport,null,147.4619;-35.1592,false,ABD,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,147.4619;-35.1592
,Feature,2022-07-26,AVAILABLE,Available,250,true,Skyfuel Australia Pty. Ltd.	 Miles St	 Bankstown Aerodrome NSW,null,null,,Skyfuel Australia Pty. Ltd.	 Miles St	 Bankstown Aerodrome NSW,null,150.9917;-33.9158,false,NA,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9917;-33.9158
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,1560,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,Unserviceable:	Twin engine 8 seater Helicopter with Crewman with Primo Aerial Incendiary machine or Flood Evacuations.	,Point,
,Feature,2022-07-26,AVAILABLE,Available,136,true,Unnamed Road	 Moree NSW,null,null,,Unnamed Road	 Moree NSW,null,149.8761;-29.3979,false,NA,null,1440,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,149.8761;-29.3979
,Feature,2022-07-26,AVAILABLE,Available,2526,false,183 Wickham Terrace,null,null,,183 Wickham Terrace,null,153.0243;-27.4648,false,NA,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	RPAS - DRONE	,Point,153.0243;-27.4648
,Feature,2022-07-26,AVAILABLE,Available,379,true,Armidale Regional Airport,null,null,,Armidale Regional Airport,null,151.615;-30.5321,false,NA,null,40,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,151.615;-30.5321
,Feature,2022-07-26,AVAILABLE,Available,2767,false,42 Aviation Drive,null,null,,42 Aviation Drive,null,167.642;-45.534,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,167.642;-45.534
,Feature,2022-07-26,AVAILABLE,Available,2404,false,Moruya Airport,null,null,,Moruya Airport,null,150.1469;-35.9026,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Please call Sheldon on 0427102540	Configuration:	8 passenger	,Point,150.1469;-35.9026
,Feature,2022-07-26,AVAILABLE,Available,2524,false,487 Mill Rd,null,null,,487 Mill Rd,null,146.5821;-19.2478,false,ABD,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,146.5821;-19.2478
,Feature,2022-07-26,AVAILABLE,Available,1556,false,Moorabbin Airport,null,null,,Moorabbin Airport,null,145.0947;-37.9761,false,BD,null,720,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	SIG	 AAS	 Bucket	,Point,145.0947;-37.9761
,Feature,2022-07-26,AVAILABLE,Available,2522,false,241 Elsthorpe Road,null,null,,241 Elsthorpe Road,null,176.6444;-39.9064,false,NA,null,30,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,176.6444;-39.9064
,Feature,2022-07-26,AVAILABLE,Available,1796,false,325 Aerodrome Rd,null,null,,325 Aerodrome Rd,null,151.9747;-28.6215,false,ABD,null,480,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	1500L 85-KE Conair Tank	,Point,151.9747;-28.6215
,Feature,2022-07-26,AVAILABLE,Available,2762,false,210 Eves Valley Road,null,null,,210 Eves Valley Road,null,173.0775;-41.3401,false,NA,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	1000 liter fire bucket	,Point,173.0775;-41.3401
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,2520,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,Unserviceable:	This aircraft is unavailable.	,Point,
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,2761,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,2529,false,194 Te Parae Road,null,null,,194 Te Parae Road,null,175.817;-41.0101,false,ABD,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,175.817;-41.0101
,Feature,2022-07-26,AVAILABLE,Available,2528,false,FQCH+ Hanmer Springs	 Canterbury	 New Zealand,null,null,,FQCH+ Hanmer Springs	 Canterbury	 New Zealand,null,172.7776;-42.5297,false,NA,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,172.7776;-42.5297
,Feature,2022-06-27,STANDBY,Standby,1559,false,Batchelor Aerodrome,null,null,,Batchelor Aerodrome,395,131.0283;-13.0558,false,BD,BD,15,15,null,null,NT,null,,null,Duty Pilot,1stresponse@aerotech.net.au,+61407160504,,,null,5229,false,,,,,Point,131.0283;-13.0558
,Feature,2022-07-26,UNAVAILABLE,Unavailable,1438,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,2540,false,Pukaki-Twizel Airport,null,null,,Pukaki-Twizel Airport,null,170.1185;-44.2376,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	BASKET	 6 PAX	 BUCKET	 FOAM UNIT	,Point,170.1185;-44.2376
,Feature,2022-07-26,AVAILABLE,Available,2781,false,Canberra Airport,null,null,,Canberra Airport,null,149.1934;-35.3052,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Saab 340B Plus	 pressurised	 twin turbo-prop. The maximum passengers and payload for any tasking will be advised upon Corporate Air receiving your specific requirements.	,Point,149.1934;-35.3052
,Feature,2022-07-26,AVAILABLE,Available,2780,false,Drover Road,null,null,,Drover Road,null,150.9883;-33.9157,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Approved for single pilot operations	Configuration:	Main cabin 6 passenger seats (4+2)	 7th seat would occupy co-pilot seat	 8th passenger on belted lavatory seat.Maximum payload 850kg subject to fuel requirements.	,Point,150.9883;-33.9157
,Feature,2022-07-26,UNSERVICEABLE,Unserviceable,2537,false,,null,null,,,null,,false,,null,null,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,
,Feature,2022-07-26,AVAILABLE,Available,1569,false,Brisbane Airport,null,null,,Brisbane Airport,null,153.1153;-27.3941,false,NA,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Saab 340B Plus	 pressurised	 twin turbo-prop. The maximum passengers and payload for any tasking will be advised upon Corporate Air receiving your specific requirements.	Configuration:	30-34 Passengers	,Point,153.1153;-27.3941
,Feature,2022-07-26,AVAILABLE,Available,2536,false,59 Miami Parade,null,null,,59 Miami Parade,null,174.8102;-36.9292,false,ABD,null,30,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,174.8102;-36.9292
,Feature,2022-07-26,AVAILABLE,Available,2777,false,Taihape Aerodrome,null,null,,Taihape Aerodrome,null,175.7911;-39.6858,false,ABD,null,30,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Contact: Owen Harvey	P. 021900454.  E. owen@midwestheli.co.nz	Configuration:	Air Attack	 Air Platform	 Transport	,Point,175.7911;-39.6858
,Feature,2022-07-26,AVAILABLE,Available,2535,false,Aerodrome Road	 Gisborne	 New Zealand,null,null,,Aerodrome Road	 Gisborne	 New Zealand,null,177.9835;-38.6607,false,ABD,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	Call Pete 027 4448964 for dispatch	Configuration:	Bucket	,Point,177.9835;-38.6607
,Feature,2022-07-26,AVAILABLE,Available,1446,false,Bankstown Airport,null,null,,Bankstown Airport,null,150.9912;-33.9197,false,ABD,null,90,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9912;-33.9197
,Feature,2022-07-26,AVAILABLE,Available,2897,false,Karamea Aerodrome,null,null,,Karamea Aerodrome,null,172.1064;-41.2383,false,ABD,null,30,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,172.1064;-41.2383
,Feature,2022-07-26,AVAILABLE,Available,1566,false,Bankstown Airport,null,null,,Bankstown Airport,null,150.9917;-33.9164,false,ABD,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9917;-33.9164
,Feature,2022-07-26,AVAILABLE,Available,1565,false,Bankstown Airport,null,null,,Bankstown Airport,null,150.9977;-33.9246,false,D,null,120,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,150.9977;-33.9246
,Feature,2022-07-26,LIMITED,Available (Limited),2653,false,Albury,null,null,,Albury,null,146.9135;-36.0737,false,BD,null,60,null,null,null,null,null,,null,,,,,,null,null,false,,,,,Point,146.9135;-36.0737
,Feature,2022-07-26,AVAILABLE,Available,2530,false,Ngatarawa Road	 Bridge Pa	 New Zealand,null,null,,Ngatarawa Road	 Bridge Pa	 New Zealand,null,176.7648;-39.6502,false,NA,null,20,null,null,null,null,null,,null,,,,,,null,null,false,,,,Availability:	After hours 30 minutes	,Point,176.7648;-39.6502
,Feature,2022-07-26,AVAILABLE,Available,2539,false,Aoraki / Mount Cook Airport,null,null,,Aoraki / Mount Cook Airport,null,170.1341;-43.7666,false,ABD,null,15,null,null,null,null,null,,null,,,,,,null,null,false,,,,Configuration:	Bucket	 Basket	 6 seats	,Point,170.1341;-43.7666
,Feature,2022-07-10,DEPLOYED,Dispatched,24,false,DUBBO AIRPORT,-176,DUBBO AIRPORT,148.5773;-32.2178,PENRITH,-461,150.7053;-33.758,false,ABD,BD,15,15,1362515,345/2122 FLOOD EVENT,NSW,24922,SES-024-656,2022-07-10T10:00:00+1000,,,,,null,Incident Observation,5264,false,,,,Dispatch:	Ok to extend obtained from Adam at Syd Helicopters on 17/0/2022 at 13:52hrs	Availability:	Bucketing (900L)	 Air attack	 AI	 FLIR + Flood work	Configuration:	Bucketing (900L)	 Air attack	 AI	 FLIR + Flood work	,Point,150.7053;-33.758
,Feature,2022-07-06,DEPLOYED,Dispatched,986,true,WILCANNIA,-607,WILCANNIA,143.3747;-31.5602,ALBURY AIRPORT,-10,146.9533;-36.07,false,NA,NA,15,15,1366508,EVENT 440/2122,NSW,24903,SES-024-638,2022-07-06T19:00:00+1000,,,,,null,Refueler,5260,false,,,,Dispatch:	Skyfuel approached to provide solution but had no driver.  Aero refuellers had next closest resource.	,Point,146.9533;-36.07
,Feature,2022-07-27,PLANNED_DISPATCH,Planned Dispatch,2347,false,MASCOT,-350,MASCOT,151.1878;-33.929,null,null,,false,null,null,null,null,1337386,TRANSPORT,NSW,24997,RFS-024-731,2022-07-27T06:45:00+1000,null,null,null,null,null,Transport,null,false,null,null,null,Dispatch:	Authorisation email from Ben Millington	,Point,
,Feature,2022-07-26,DEPLOYED,Dispatched,60,false,,null,,,Ballina Byron Gateway Airport,null,153.5563;-28.8375,false,ABD,null,30,null,1317639,NSW FLOODS 2022 (RES NSW),NSW,24969,RFS-024-703,2022-07-26T09:00:00+1000,,,,,null,Airwork,null,false,,,,,Point,153.5563;-28.8375
,Feature,2022-07-02,DEPLOYED,Dispatched,1802,false,,null,,,ORANGE AIRPORT,-450,149.1333;-33.3817,false,BD,BD,15,15,1325776,NSW SES EVENT 375/2122,NSW,24863,SES-024-598,2022-07-02T17:00:00+1000,,,,,null,Transport,5249,false,,,,Dispatch:	08/07/2022 - End date updated to 13/07/2022 email in airops inbox saved to G drive.	17/07/2022 - End date updated to 29/07/2022 - Emails from SES in Airops Inbox	Availability:	130ft Long Line	cargo net with remote hook	Air Attack	USB Ports	Crew Transport x 5 passenger	Air Conditioned		Lifting slings and shackles	Configuration:	130ft Long Line cargo net with remote hook Air Attack USB Ports Crew Transport x 5 passenger Air Conditioned	 Lifting slings and shackles	,Point,149.1333;-33.3817
,Feature,2022-07-26,DEPLOYED,Dispatched,2280,false,BANKSTOWN AIRPORT,-24,BANKSTOWN AIRPORT,150.9883;-33.925,BANKSTOWN AIRPORT,-24,150.9883;-33.925,false,BD,BD,120,120,1371512,RFS TRAINING 2022/2023,NSW,24998,RFS-024-732,2022-07-26T09:22:00+1000,Duty Pilot,arena@coulsongroup.com,+61287415401,,null,Airwork,4740,false,,,,,Point,150.9883;-33.925
