id,entityID,url,airframe,make,model,category,categoryReadable,imei,icaoCode,profilePhotoBig,profilePhotoSmall,callsign,registration,waterCapacity,hasFoamSuppresant,foamCapacity,hasGelSuppresant,gelCapacity,engineType,numEngines,engineMake,engineModel,fuelType,landingGear,mtow,countryOfRegistration,registrationStatus,serialNumber,coaCategory,canFirebomb,firebombingType,firebombingMakeAndModel,splitLoadMultiDrop,hasFirebombingBackup,firebombingBackupType,firebombingBackupCapacity,firebombingBackupMakeAndModel,hasIntelGathering,fuelConsumptionRate,canWinch,operatingSpeed,seats,id,url,entityID,name,registeredName,telephone,operationalContact,email,name,.aircraft[].serviceRoles[].approvedBy[],.aircraft[].approvedByAgencies[],.aircraft[].jurisdictions[],warnings,change,.aircraft[].capabilities[],id,name,jurisdiction,id,name,jurisdiction,name,.aircraft[].serviceRoles[]
845,42741,https://arena.nafc.org.au/resource/api/ext/aircraft/845,FIXED_WING,CESSNA AIRCRAFT COMPANY,208B,FixAas,FW - AAS / Recce,,7C44FB,,,,VH-NWT,,,,,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-114A,Kerosene - JetA1,,3969,Australia,Full Registration,208B0733,Active (Normal),,null,,,,null,,,null,,null,,,269,https://arena.nafc.org.au/resource/api/ext/operators/269,42731,Polar Aviation Pty Ltd,POLAR AVIATION PTY LTD,+61419955210,+61419955210,md@polaraviation.com.au,Firebombing,,,,true,2016-12-11T15:45:28+1100,,4,TAS - TFS,TAS,2,QLD - QFES,QLD,VIC,
846,42742,https://arena.nafc.org.au/resource/api/ext/aircraft/846,FIXED_WING,CESSNA AIRCRAFT COMPANY,208B,FixAas,FW - AAS / Recce,,7C0ADF,,,,VH-CFL,,,,,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-114A,Kerosene - JetA1,,3969,Australia,Full Registration,208B0434,Active (Normal),,null,,,,null,,,null,,null,,,269,https://arena.nafc.org.au/resource/api/ext/operators/269,42731,Polar Aviation Pty Ltd,POLAR AVIATION PTY LTD,+61419955210,+61419955210,md@polaraviation.com.au,Air Attack Supervision,,,,true,2016-12-11T15:47:22+1100,,4,TAS - TFS,TAS,1,NSW - RFS,NSW,QLD,
849,42784,https://arena.nafc.org.au/resource/api/ext/aircraft/849,FIXED_WING,CESSNA AIRCRAFT COMPANY,208B,FixAas,FW - AAS / Recce,352905013538057,7C61BF,,,BIRDDOG 396,VH-TLD,,,,,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-114A,Kerosene - JetA1,Tricycle - Fixed,3969,Australia,Full Registration,208B339,Active (Normal),false,null,,,,null,,,null,185,null,153,14,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Incident Observation,,,,true,2018-10-27T10:16:51+1100,,1,NSW - RFS,NSW,1,NSW - RFS,NSW,VIC,
850,42790,https://arena.nafc.org.au/resource/api/ext/aircraft/850,FIXED_WING,CESSNA AIRCRAFT COMPANY,404,FixOther,FW - Other,,7C10C1,,,,VH-DLF,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,GTSIO-520,Gasoline - AvGas,,3810,Australia,Full Registration,4040683,Active (Transport),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Incident Mapping,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,NSW,
851,42791,https://arena.nafc.org.au/resource/api/ext/aircraft/851,FIXED_WING,PIPER AIRCRAFT CORP,PA-31,FixOther,FW - Other,NA,7C05A1,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/3484/med-PA31 VH-BEB msn  31-41 [STUART BURNS] CASAIR PERTH 9 JUN 11-LES BUSHELL-1 (2).jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/3484/small-PA31 VH-BEB msn  31-41 [STUART BURNS] CASAIR PERTH 9 JUN 11-LES BUSHELL-1 (2).jpg,,VH-BEB,,,,,,Piston,2,TEXTRON LYCOMING,TIO-540,Gasoline - AvGas,Tricycle - Retractable,3102,Australia,Full Registration,31-41,Active (Normal),false,null,,,,null,,,null,160,null,180,7,271,https://arena.nafc.org.au/resource/api/ext/operators/271,42779,Complete Aviation Services,Casair Pty Ltd,+61863994300,+61863994300,query@casair.com.au,Winching,,,,true,2018-10-27T10:16:51+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
852,42792,https://arena.nafc.org.au/resource/api/ext/aircraft/852,FIXED_WING,CESSNA AIRCRAFT COMPANY,404,FixOther,FW - Other,,7C2F99,,,,VH-JOR,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,GTSIO-520,Gasoline - AvGas,,3810,Australia,Full Registration,4040642,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Transport - Fire & Emergency Crew,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,2,QLD - QFES,QLD,VIC,
853,42793,https://arena.nafc.org.au/resource/api/ext/aircraft/853,FIXED_WING,CESSNA AIRCRAFT COMPANY,310R,FixOther,FW - Other,,7C0F46,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0063/9289/med-c310(2).JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0063/9289/small-c310(2).JPG,,VH-DAW,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,Tricycle - Retractable,2494,Australia,Full Registration,310R0148,Active (Normal),false,null,,,,null,,,null,115,null,160,6,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Transport - General Cargo,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,NSW,
854,42794,https://arena.nafc.org.au/resource/api/ext/aircraft/854,FIXED_WING,CESSNA AIRCRAFT COMPANY,210N,FixAas,FW - AAS / Recce,,7C3318,,,,VH-KDM,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21063041,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Transport - Passenger - Low Capacity,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
855,42795,https://arena.nafc.org.au/resource/api/ext/aircraft/855,FIXED_WING,CESSNA AIRCRAFT COMPANY,210L,FixAas,FW - AAS / Recce,,7C7223,,,,VH-WTX,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21060222,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Aerial Ignition - Drip Torch,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,QLD,
856,42796,https://arena.nafc.org.au/resource/api/ext/aircraft/856,FIXED_WING,CESSNA AIRCRAFT COMPANY,210M,FixAas,FW - AAS / Recce,,7C4C29,,,,VH-PBV,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1724,Australia,Full Registration,21062350,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Aerial Ignition - Incendiaries - Machine,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,2,QLD - QFES,QLD,QLD,
857,42797,https://arena.nafc.org.au/resource/api/ext/aircraft/857,FIXED_WING,CESSNA AIRCRAFT COMPANY,210L,FixAas,FW - AAS / Recce,,7C6080,,,,VH-TCI,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21060548,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Aerial Ignition - Incendiaries - Manual,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,VIC,
858,42798,https://arena.nafc.org.au/resource/api/ext/aircraft/858,FIXED_WING,CESSNA AIRCRAFT COMPANY,U206G,FixAas,FW - AAS / Recce,,7C5C35,,,,VH-SHZ,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1632,Australia,Full Registration,U20603726,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Sling Load - Short Line,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,NSW,
859,42799,https://arena.nafc.org.au/resource/api/ext/aircraft/859,FIXED_WING,CESSNA AIRCRAFT COMPANY,210L,FixAas,FW - AAS / Recce,,7C33EF,,,,VH-KJL,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21060776,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Sling Load - Long Line,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,QLD,
860,42800,https://arena.nafc.org.au/resource/api/ext/aircraft/860,FIXED_WING,CESSNA AIRCRAFT COMPANY,210L,FixAas,FW - AAS / Recce,,7C12BB,,,,VH-DZH,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21061247,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Incident Observation - Tech Aided,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,NT,
861,42801,https://arena.nafc.org.au/resource/api/ext/aircraft/861,FIXED_WING,CESSNA AIRCRAFT COMPANY,210N,FixAas,FW - AAS / Recce,,7C5C6A,,,,VH-SJG,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1723,Australia,Full Registration,21063529,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Animal Control - Aerial Baiting,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,SA,
862,42802,https://arena.nafc.org.au/resource/api/ext/aircraft/862,FIXED_WING,CESSNA AIRCRAFT COMPANY,U206G,FixAas,FW - AAS / Recce,,7C0548,,,,VH-BBU,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,,1632,Australia,Full Registration,U20604109,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Aerial Ignition - Drip Torch,,,,true,2017-02-13T18:20:20+1100,,12,NSW - NPWS,NSW,17,VIC - DELWP,VIC,NSW,
863,42803,https://arena.nafc.org.au/resource/api/ext/aircraft/863,FIXED_WING,CESSNA AIRCRAFT COMPANY,208B,FixAas,FW - AAS / Recce,,7C635F,,,FIRESPOTTER 555,VH-TWX,,,,,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-114A,Kerosene - JetA1,,3969,Australia,Full Registration,208B0648,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Incident Observation,,,,true,2021-10-26T11:15:42+1100,,12,NSW - NPWS,NSW,2,QLD - QFES,QLD,NSW,
864,42804,https://arena.nafc.org.au/resource/api/ext/aircraft/864,FIXED_WING,CESSNA AIRCRAFT COMPANY,208B,FixAas,FW - AAS / Recce,,7C3AC8,,,,VH-LWA,,,,,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-114A,Kerosene - JetA1,,3969,Australia,Full Registration,208B1173,Active (Normal),,null,,,,null,,,null,,null,,,270,https://arena.nafc.org.au/resource/api/ext/operators/270,42766,Broome Aviation,Broome Aviation,+61891921369,+61419922100,reception@broomeaviation.com,Incident Mapping,,,,true,2017-02-13T18:20:20+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
865,42805,https://arena.nafc.org.au/resource/api/ext/aircraft/865,HELICOPTER,AEROSPATIALE INDUSTRIES,AS350 FX2,RotType3,RW - Type 3 Light,300234067272830,7C5B76,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0098/9690/med-VH-SCO Right Profile View.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0098/9690/small-VH-SCO Right Profile View.jpg,FIREBIRD 310,VH-SCO,620,false,,false,,Turboshaft,1,TEXTRON LYCOMING,LTS-101-700D-2,Kerosene - JetA1,Skid,2250,Australia,Full Registration,1276,Active (Normal),true,Bucket,Bambi Bucket,false,true,Bucket,540,Bambi Bucket,null,180,false,110,5,89,https://arena.nafc.org.au/resource/api/ext/operators/89,6080,Professional Helicopter Services (PHS),Professional Helicopter Services,+61395807433,+61418333960,brett@phs.com.au,Winching,,,,true,2021-12-07T09:20:23+1100,Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,VIC,
866,42820,https://arena.nafc.org.au/resource/api/ext/aircraft/866,FIXED_WING,FAIRCHILD INDUSTRIES INC,SA226-TC,FixOther,FW - Other,N/A,7C42BF,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/3142/med-20150422_VH-NGX_.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/3142/small-20150422_VH-NGX_.jpg,,VH-NGX,,,,,,Turboprop,2,GARRETT TURBINE ENGINE CO,TPE331-10,Kerosene - JetA1,Tricycle - Retractable,5670,Australia,Full Registration,TC-287,Active (Normal),false,null,,,,null,,,null,344,null,260,12,271,https://arena.nafc.org.au/resource/api/ext/operators/271,42779,Complete Aviation Services,Casair Pty Ltd,+61863994300,+61863994300,query@casair.com.au,Transport - Fire & Emergency Crew,,,,true,2018-10-27T10:16:51+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,NSW,
867,42822,https://arena.nafc.org.au/resource/api/ext/aircraft/867,FIXED_WING,FAIRCHILD INDUSTRIES INC,SA226-TC,FixOther,FW - Other,N/A,7C47CF,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9346/med-130711VH-OGX.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9346/small-130711VH-OGX.jpg,,VH-OGX,,,,,,Turboprop,2,GARRETT TURBINE ENGINE CO,TPE331-10,Kerosene - JetA1,Tricycle - Retractable,5670,Australia,Full Registration,TC-395,Active (Normal),false,null,,,,null,,,null,344,null,260,12,271,https://arena.nafc.org.au/resource/api/ext/operators/271,42779,Complete Aviation Services,Casair Pty Ltd,+61863994300,+61863994300,query@casair.com.au,Transport - General Cargo,,,,true,2018-10-27T10:16:51+1100,,12,NSW - NPWS,NSW,17,VIC - DELWP,VIC,SA,
868,42823,https://arena.nafc.org.au/resource/api/ext/aircraft/868,FIXED_WING,FAIRCHILD INDUSTRIES INC,SA226-TC,FixOther,FW - Other,N/A,7C338F,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/4921/med-IMG_1464.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/4921/small-IMG_1464.JPG,,VH-KGX,,,,,,Turboprop,2,GARRETT TURBINE ENGINE CO,TPE331-10,Kerosene - JetA1,Tricycle - Retractable,5670,Australia,Full Registration,TC-326,Active (Normal),false,null,,,,null,,,null,344,null,260,12,271,https://arena.nafc.org.au/resource/api/ext/operators/271,42779,Complete Aviation Services,Casair Pty Ltd,+61863994300,+61863994300,query@casair.com.au,Transport - Passenger - Low Capacity,,,,true,2018-10-27T10:16:51+1100,,12,NSW - NPWS,NSW,3,SA - CFS,SA,VIC,
869,42902,https://arena.nafc.org.au/resource/api/ext/aircraft/869,FIXED_WING,PIPER AIRCRAFT CORP,PA-31-350,FixOther,FW - Other,,7C3359,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0167/2230/med-PA31_Chieftain.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0167/2230/small-PA31_Chieftain.jpg,,VH-KFF,,,,,,Piston,2,TEXTRON LYCOMING,TIO-540-J2BD,Gasoline - AvGas,Tricycle - Retractable,3175,Australia,Full Registration,31-7952125,Active (Normal),false,null,,,,null,,,null,135,null,170,9,272,https://arena.nafc.org.au/resource/api/ext/operators/272,42887,Shoal Air Pty Ltd,Shoal Air Pty Ltd,+61891482600,+61417824690,flynow@shoalair.com,Aerial Ignition - Incendiaries - Machine,,,,false,2016-12-13T18:03:58+1100,,1,NSW - RFS,NSW,7,NT - DEPWS,NT,WA,
872,42959,https://arena.nafc.org.au/resource/api/ext/aircraft/872,HELICOPTER,MBB HELICOPTER CANADA LIMITED,BO 105LS A-3,RotType3,RW - Type 3 Light,300034012322120,7C76DA,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0066/0257/med-airintel042.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0066/0257/small-airintel042.jpg,,VH-XRG,,,,,,Turboshaft,2,ROLLS ROYCE CORPORATION,250-C28C,Kerosene - JetA1,Skid,2600,Australia,Full Registration,2037,Active (Normal),false,,,,,,,,null,250,false,110,3,190,https://arena.nafc.org.au/resource/api/ext/operators/190,30204,Heliwest,Rotorwest,+61894997700,+61458888811,operations@heliwest.com.au,Aerial Ignition - Incendiaries - Manual,,,,true,2018-10-27T10:16:51+1100,Has Specialist Intel Gathering System,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,VIC,
885,42979,https://arena.nafc.org.au/resource/api/ext/aircraft/885,FIXED_WING,RAYTHEON AIRCRAFT COMPANY,B200,FixOther,FW - Other,none,7C336B,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/8521/med-IMG_7164.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0061/8521/small-IMG_7164.JPG,,VH-KFX,,,,,,Turboprop,2,PRATT & WHITNEY CANADA,PT6A-42,Kerosene - JetA1,Tricycle - Retractable,5678,Australia,Full Registration,BB-1862,Active (Normal),false,null,,,,null,,,null,400,null,200,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Sling Load - Short Line,,,,true,2018-10-27T10:16:51+1100,,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
886,43010,https://arena.nafc.org.au/resource/api/ext/aircraft/886,FIXED_WING,BEECH AIRCRAFT CORP,200C,FixOther,FW - Other,,7C448E,,,,VH-NTS,,,,,,Turboprop,2,PRATT & WHITNEY CANADA,PT6A-41,Kerosene - JetA1,Tricycle - Retractable,5670,Australia,Full Registration,BL-30,Active (Normal; Transport),,null,,,,null,,,null,400,null,200,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Sling Load - Long Line,,,,true,2016-12-14T17:16:43+1100,,12,NSW - NPWS,NSW,12,NSW - NPWS,NSW,QLD,
887,43016,https://arena.nafc.org.au/resource/api/ext/aircraft/887,FIXED_WING,CESSNA AIRCRAFT COMPANY,402C,FixOther,FW - Other,,7C399B,,,,VH-LNX,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,TSIO-520-VB (CONTINENTAL),Gasoline - AvGas,,3270,Australia,Full Registration,402C-0295,Active (Normal),,null,,,,null,,,null,,null,,,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Incident Observation - Tech Aided,,,,true,2016-12-14T17:26:00+1100,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,NSW,
888,43020,https://arena.nafc.org.au/resource/api/ext/aircraft/888,FIXED_WING,CESSNA AIRCRAFT COMPANY,402C,FixOther,FW - Other,,7C62C0,,,,VH-TSI,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,TSIO-520-VB (CONTINENTAL),Gasoline - AvGas,Tricycle - Retractable,3107,Australia,Full Registration,402C0492,Active (Normal),false,null,,,,null,,,null,146,null,150,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Animal Control - Aerial Baiting,,,,true,2016-12-14T17:32:27+1100,,1,NSW - RFS,NSW,1,NSW - RFS,NSW,WA,
889,43022,https://arena.nafc.org.au/resource/api/ext/aircraft/889,FIXED_WING,BEECH AIRCRAFT CORP,B60,null,Unspecified,,7C6319,,,,VH-TUZ,,,,,,Piston,2,TEXTRON LYCOMING,TIO-541,Gasoline - AvGas,Tricycle - Retractable,3073,Australia,Full Registration,P-578,Active (Normal),,null,,,,null,,,null,150,null,140,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Animal Control - Aerial Shooting,,,,true,2016-12-14T17:41:03+1100,,12,NSW - NPWS,NSW,17,VIC - DELWP,VIC,WA,
890,43024,https://arena.nafc.org.au/resource/api/ext/aircraft/890,FIXED_WING,CESSNA AIRCRAFT COMPANY,310R,FixOther,FW - Other,,7C48EB,,,,VH-OOT,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,Tricycle - Retractable,2494,Australia,Full Registration,310R1635,Active (Normal),,null,,,,null,,,null,120,null,150,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Aerial Application - Spraying and Spreading,,,,true,2016-12-14T17:44:43+1100,,12,NSW - NPWS,NSW,3,SA - CFS,SA,WA,
891,43025,https://arena.nafc.org.au/resource/api/ext/aircraft/891,FIXED_WING,CESSNA AIRCRAFT COMPANY,172M,FixAas,FW - AAS / Recce,,7C6317,,,,VH-TUX,,,,,,Piston,1,TEXTRON LYCOMING,O-320-E2D,Gasoline - AvGas,Tricycle - Fixed,1043,Australia,Full Registration,17263713,Active (Normal; Utility),,null,,,,null,,,null,40,null,100,0,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Incident Detection,,,,true,2016-12-14T17:46:29+1100,,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,WA,
892,43026,https://arena.nafc.org.au/resource/api/ext/aircraft/892,FIXED_WING,CESSNA AIRCRAFT COMPANY,172R,FixAas,FW - AAS / Recce,,7C0A2B,,,,VH-CAL,,,,,,Piston,1,TEXTRON LYCOMING,IO-360-L2A,Gasoline - AvGas,Tricycle - Fixed,1088,Australia,Full Registration,17281168,Active (Normal),,null,,,,null,,,null,40,null,100,3,273,https://arena.nafc.org.au/resource/api/ext/operators/273,42950,Goldfields Air Services,Texrio Pty Ltd,+61890932116,+61890932116,admin@goldfieldsairservices.com,Low Level Survey,,,,true,2016-12-14T17:48:41+1100,,1,NSW - RFS,NSW,16,WA - DBCA,WA,WA,
894,43159,https://arena.nafc.org.au/resource/api/ext/aircraft/894,FIXED_WING,CESSNA AIRCRAFT COMPANY,210N,FixAas,FW - AAS / Recce,N/A,7C0200,,,,VH-AOI,,,,,,Piston,1,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,Tricycle - Retractable,1723,Australia,Full Registration,21064609,Active (Normal),false,null,,,,null,,,null,65,null,150,1,274,https://arena.nafc.org.au/resource/api/ext/operators/274,43114,null,Broome Air Services,+61891944300,+61447337033,ops@broomeairservices.com.au,Airwork - Other,,,,true,2018-10-27T10:16:51+1100,,12,NSW - NPWS,NSW,1,NSW - RFS,NSW,QLD,
895,43166,https://arena.nafc.org.au/resource/api/ext/aircraft/895,HELICOPTER,EUROCOPTER,AS.350B3,RotType3,RW - Type 3 Light,300434063649190,7C7F9E,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0096/6505/med-ZHS-Ext.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0096/6505/small-ZHS-Ext.jpeg,FIREBIRD 327,VH-ZHS,1000,true,60,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIEL 2B,Kerosene - JetA1,Skid,2250,Australia,Full Registration,3457,Normal	 Restricted,true,Belly Tank,Helitak FT1200,true,true,Bucket,852,Fast bucket,null,190,false,110,5,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,Firebombing,,,,false,2021-10-14T14:51:46+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,2,QLD - QFES,QLD,NSW,
