id,entityID,url,imei,isVehicle,description,isSuppressantMixer,isRetardantMixer,isRefueler,fuelType,registration,id,url,entityID,name,registeredName,telephone,operationalContact,email,.equipment[].serviceRoles[],.equipment[].approvedByAgencies[],.equipment[].jurisdictions[],warnings,change,.equipment[].capabilities[],name,id,name,jurisdiction,id,name,jurisdiction,name,.equipment[].serviceRoles[].approvedBy[]
406,47857,https://arena.nafc.org.au/resource/api/ext/equipment/406,,false,FAST Buckets,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Bridging,,,,,,,,
407,47858,https://arena.nafc.org.au/resource/api/ext/equipment/407,,false,Bambi Buckets,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
408,47864,https://arena.nafc.org.au/resource/api/ext/equipment/408,,true,2015 White Toyota Hilux,false,false,false,,MFLITE,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,Is Vehicle,Refueler - Mobile,,,,,,,,
409,47866,https://arena.nafc.org.au/resource/api/ext/equipment/409,,true,2014 White Ford Ranger,false,false,false,,1CN3FR,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,Is Vehicle,Refueler - Mobile,,,,,,,,
410,47867,https://arena.nafc.org.au/resource/api/ext/equipment/410,,true,2007 White Toyota Hilux,false,false,false,,1BJ9US,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,Is Vehicle,Refueler - Bridging,,,,,,,,
411,47877,https://arena.nafc.org.au/resource/api/ext/equipment/411,300234063121180,true,2015 Silver Aust Fuel Trailer 1,false,false,true,Kerosene - JetA1,W99676,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
412,47896,https://arena.nafc.org.au/resource/api/ext/equipment/412,,false,Sunbeam,true,true,false,,,90,https://arena.nafc.org.au/resource/api/ext/operators/90,6101,Phos-Chek Australia,PC Australasia Pty Ltd,+61260406900,+61417525970,info@phos-chek.com.au,,,,false,2017-08-21T16:30:29+1000,Is Suppressant Mixer;Is Retardant Mixer,Refueler - Bridging,,,,,,,,
414,48026,https://arena.nafc.org.au/resource/api/ext/equipment/414,,true,Raindance R3 incendiary machine,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
415,48027,https://arena.nafc.org.au/resource/api/ext/equipment/415,,true,Raindance R3 incendiary machine,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
416,48028,https://arena.nafc.org.au/resource/api/ext/equipment/416,,true,Drip Torch,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
417,48029,https://arena.nafc.org.au/resource/api/ext/equipment/417,,true,Red Dragon incendiary machine,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
418,48030,https://arena.nafc.org.au/resource/api/ext/equipment/418,,true,Red Dragon incendiary machine,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
419,48031,https://arena.nafc.org.au/resource/api/ext/equipment/419,,true,Raindance R3 incendiary machine,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
420,48032,https://arena.nafc.org.au/resource/api/ext/equipment/420,,true,Raindance R3 incendiary machine,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
421,48033,https://arena.nafc.org.au/resource/api/ext/equipment/421,,true,Red Dragon incendiary machine,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
422,48034,https://arena.nafc.org.au/resource/api/ext/equipment/422,,true,Red Dragon incendiary machine,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
423,48035,https://arena.nafc.org.au/resource/api/ext/equipment/423,,true,Drip Torch,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
424,48080,https://arena.nafc.org.au/resource/api/ext/equipment/424,300434064128450,true,2015 Silver Aust Fuel Trailer 2,false,false,true,Kerosene - JetA1,W99675,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2021-02-22T12:21:40+1100,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
427,48218,https://arena.nafc.org.au/resource/api/ext/equipment/427,,true,Prime Mover Re-fueler,false,false,true,Kerosene - JetA1,BP62RH,294,https://arena.nafc.org.au/resource/api/ext/operators/294,46964,null,Oleum Energy Pty Ltd,+61417844201,+61417844201,ben@oleumfuels.com.au,,,,true,2017-08-31T11:02:17+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
428,48220,https://arena.nafc.org.au/resource/api/ext/equipment/428,,false,Survey Poles,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Bridging,,,,,,,,
429,48373,https://arena.nafc.org.au/resource/api/ext/equipment/429,,true,Sling equipment for all aircraft,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
430,48374,https://arena.nafc.org.au/resource/api/ext/equipment/430,,true,CASA approved dog baiting bait bin,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
431,48375,https://arena.nafc.org.au/resource/api/ext/equipment/431,,true,Shooting harness,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
432,48376,https://arena.nafc.org.au/resource/api/ext/equipment/432,,true,Sheep lifting crates - various sizes,true,true,true,,,4,https://arena.nafc.org.au/resource/api/ext/operators/4,20,Fleet Helicopters,Aerial Agriculture Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2017-09-11T15:29:51+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
433,48377,https://arena.nafc.org.au/resource/api/ext/equipment/433,,true,CASA approved dog baiting bait bin,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
434,48379,https://arena.nafc.org.au/resource/api/ext/equipment/434,,true,Sling equipment for all aircraft,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
435,48380,https://arena.nafc.org.au/resource/api/ext/equipment/435,,true,Shooting harness,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
436,48382,https://arena.nafc.org.au/resource/api/ext/equipment/436,,true,Sheep lifting crates - various sizes,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
437,48383,https://arena.nafc.org.au/resource/api/ext/equipment/437,,true,Helicopter spray equipment,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
438,48386,https://arena.nafc.org.au/resource/api/ext/equipment/438,,true,Isolair granular pesticide application system,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
439,48387,https://arena.nafc.org.au/resource/api/ext/equipment/439,,true,Agricultural spreader buckets,true,true,true,,,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,,,,false,2018-04-09T15:17:53+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
441,48395,https://arena.nafc.org.au/resource/api/ext/equipment/441,,true,Landcruiser Ute,false,false,true,Kerosene - JetA1,CA80TP,159,https://arena.nafc.org.au/resource/api/ext/operators/159,22975,XO Aviation Pty Ltd,XO Aviation Pty Ltd,+61419820840,+61419854448,kylie@xoaviation.com.au,,,,false,2019-02-06T16:38:40+1100,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
442,48396,https://arena.nafc.org.au/resource/api/ext/equipment/442,,true,Landcruiser Ute,false,false,true,Kerosene - JetA1,CD49DN,159,https://arena.nafc.org.au/resource/api/ext/operators/159,22975,XO Aviation Pty Ltd,XO Aviation Pty Ltd,+61419820840,+61419854448,kylie@xoaviation.com.au,,,,false,2022-05-12T15:53:57+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
444,48468,https://arena.nafc.org.au/resource/api/ext/equipment/444,300534060750150,true,Fuel Tanker,false,false,true,Kerosene - JetA1,HELI2 & V80780,71,https://arena.nafc.org.au/resource/api/ext/operators/71,3197,Touchdown Helicopters Pty Limited,Touchdown Helicopters Pty Ltd,+61242577612,+61417121545,info@touchdownhelicopters.com.au,,,,false,2022-07-22T11:17:48+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
446,48495,https://arena.nafc.org.au/resource/api/ext/equipment/446,,true,1999 Volvo 21600 litre fuel tanker,false,false,true,Kerosene - JetA1,1HG 2VO (Vic),258,https://arena.nafc.org.au/resource/api/ext/operators/258,40661,null,Australasian Jet Pty Ltd,+61393796999,+61393796999,operations@ausjet.com.au,,,,true,2017-08-25T15:46:09+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
447,48613,https://arena.nafc.org.au/resource/api/ext/equipment/447,,true,Fuel tanker - Western Star XN26LP (previously BK15YU) FS8,false,false,true,Kerosene - JetA1,XN26LP,288,https://arena.nafc.org.au/resource/api/ext/operators/288,46113,Fuel Supply Pty Ltd,Fuel Supply Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2020-06-10T10:12:33+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
448,48624,https://arena.nafc.org.au/resource/api/ext/equipment/448,,true,Marlen quad dog trailer - V32418 FS9,false,false,true,Kerosene - JetA1,V32418,288,https://arena.nafc.org.au/resource/api/ext/operators/288,46113,Fuel Supply Pty Ltd,Fuel Supply Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2018-10-30T10:42:53+1100,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
454,48875,https://arena.nafc.org.au/resource/api/ext/equipment/454,,true,D2228 - DRUM TRUCK,false,false,true,Kerosene - JetA1,XV46YX - EXPIRES 17/2/2023,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2022-02-23T11:39:59+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
455,48879,https://arena.nafc.org.au/resource/api/ext/equipment/455,300034013305730,true,Freightliner 40000 litre Tanker,false,false,true,Kerosene - JetA1,XN 05 VX Prime Mover YN 78Qj Tanker Trailer,309,https://arena.nafc.org.au/resource/api/ext/operators/309,48868,Remote Aviation Fuel Supply Pty Ltd,Remote Aviation Fuel Supply Pty Ltd,+61260263721,+61429691028,faha@forestair.com.au,,,,false,2021-09-08T16:06:02+1000,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
456,48908,https://arena.nafc.org.au/resource/api/ext/equipment/456,300434063383540,true,Hino 10000 litre Fuel Truck,false,false,true,Kerosene - JetA1,XN70RX,309,https://arena.nafc.org.au/resource/api/ext/operators/309,48868,Remote Aviation Fuel Supply Pty Ltd,Remote Aviation Fuel Supply Pty Ltd,+61260263721,+61429691028,faha@forestair.com.au,,,,false,2021-09-08T16:07:20+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
458,49014,https://arena.nafc.org.au/resource/api/ext/equipment/458,,false,Shooting / Airwork Harness,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2020-09-08T15:17:13+1000,,Suppressant Mixer - Mobile,,,,,,,,
459,49015,https://arena.nafc.org.au/resource/api/ext/equipment/459,,false,100 Foot long line with bucket,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2020-09-08T15:17:13+1000,,Refueler - Mobile,,,,,,,,
460,49017,https://arena.nafc.org.au/resource/api/ext/equipment/460,,false,200 foot long line,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2020-09-08T15:17:13+1000,,Refueler - Mobile,,,,,,,,
461,49018,https://arena.nafc.org.au/resource/api/ext/equipment/461,,false,General sling gear and nets,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2020-09-08T15:17:13+1000,,Refueler - Mobile,,,,,,,,
464,49236,https://arena.nafc.org.au/resource/api/ext/equipment/464,,false,Sling Gear,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Suppressant Mixer - Mobile,,,,,,,,
465,49245,https://arena.nafc.org.au/resource/api/ext/equipment/465,,false,Cargo Mirrors,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
466,49248,https://arena.nafc.org.au/resource/api/ext/equipment/466,,false,Camera Mounts,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Suppressant Mixer - Mobile,,,,,,,,
467,49250,https://arena.nafc.org.au/resource/api/ext/equipment/467,,false,Incendiary Boxes and Tubes,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
468,49254,https://arena.nafc.org.au/resource/api/ext/equipment/468,,false,Safety Harnesses,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
469,49257,https://arena.nafc.org.au/resource/api/ext/equipment/469,,false,Cargo Basket - DART Aerospace,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
470,49260,https://arena.nafc.org.au/resource/api/ext/equipment/470,,false,Fuel Pumps,false,false,false,,,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,,,,false,2020-08-25T14:50:17+1000,,Refueler - Mobile,,,,,,,,
