imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,event,source,messageText,productType,volume
,,,,2022-07-26T08:30:15+1000,2022-07-26T08:30:43+1000,-15.80473,128.53599,337,259,832,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:30:30+1000,2022-07-26T08:30:59+1000,-15.80704,128.52304,340,260,818,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:30:45+1000,2022-07-26T08:31:21+1000,-15.80949,128.51002,342,258,799,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:31:00+1000,2022-07-26T08:31:28+1000,-15.8123,128.49697,342,257,781,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:31:15+1000,2022-07-26T08:31:43+1000,-15.81533,128.48413,337,256,780,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:31:30+1000,2022-07-26T08:31:58+1000,-15.81858,128.47149,335,254,780,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:31:45+1000,2022-07-26T08:32:13+1000,-15.82208,128.45904,331,253,785,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:32:00+1000,2022-07-26T08:32:29+1000,-15.82573,128.44682,327,252,794,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:32:15+1000,2022-07-26T08:32:43+1000,-15.82958,128.4347,327,252,795,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:32:30+1000,2022-07-26T08:32:58+1000,-15.83349,128.42257,329,252,792,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:32:45+1000,2022-07-26T08:33:16+1000,-15.83733,128.41037,329,252,791,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:33:00+1000,2022-07-26T08:33:29+1000,-15.84105,128.39819,327,253,792,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:33:15+1000,2022-07-26T08:33:44+1000,-15.84471,128.386,327,253,794,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:33:30+1000,2022-07-26T08:33:59+1000,-15.84826,128.37381,327,254,790,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:33:45+1000,2022-07-26T08:34:14+1000,-15.85172,128.36162,325,254,789,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:34:00+1000,2022-07-26T08:34:29+1000,-15.85521,128.34952,324,253,793,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:34:15+1000,2022-07-26T08:34:44+1000,-15.85878,128.33744,325,253,793,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:34:30+1000,2022-07-26T08:34:58+1000,-15.86236,128.32527,327,253,784,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:34:45+1000,2022-07-26T08:35:14+1000,-15.86588,128.31303,327,254,781,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:35:00+1000,2022-07-26T08:35:29+1000,-15.86939,128.30087,324,253,784,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:35:15+1000,2022-07-26T08:35:44+1000,-15.87299,128.28884,322,252,787,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:35:30+1000,2022-07-26T08:35:58+1000,-15.8767,128.2769,322,252,787,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:35:45+1000,2022-07-26T08:36:13+1000,-15.88043,128.26488,325,253,785,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:36:00+1000,2022-07-26T08:36:30+1000,-15.88405,128.25266,329,253,785,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:36:15+1000,2022-07-26T08:36:44+1000,-15.88757,128.24029,331,254,788,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:36:30+1000,2022-07-26T08:37:18+1000,-15.89106,128.22793,329,253,792,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:36:45+1000,2022-07-26T08:37:23+1000,-15.89482,128.21571,329,252,789,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:37:00+1000,2022-07-26T08:37:28+1000,-15.89878,128.20354,329,251,786,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:37:15+1000,2022-07-26T08:38:11+1000,-15.90285,128.19144,329,251,784,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:37:30+1000,2022-07-26T08:38:11+1000,-15.907,128.17941,327,250,784,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:37:45+1000,2022-07-26T08:38:11+1000,-15.91119,128.1674,327,250,783,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:38:00+1000,2022-07-26T08:38:19+1000,-15.91541,128.15537,329,250,786,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:40:00+1000,2022-07-26T08:40:29+1000,-15.95698,128.06233,325,245,790,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:40:15+1000,2022-07-26T08:40:43+1000,-15.96207,128.05078,327,246,791,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:40:30+1000,2022-07-26T08:41:36+1000,-15.96719,128.03901,335,246,766,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:40:45+1000,2022-07-26T08:41:36+1000,-15.97222,128.02698,337,247,748,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:41:00+1000,2022-07-26T08:41:36+1000,-15.97724,128.01486,340,246,728,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:41:15+1000,2022-07-26T08:41:36+1000,-15.98305,128.00309,340,239,696,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:42:00+1000,2022-07-26T08:42:16+1000,-16.00463,127.97207,309,235,571,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:44:00+1000,2022-07-26T08:44:13+1000,-15.98858,127.9323,201,41,455,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:46:00+1000,2022-07-26T08:46:13+1000,-15.99642,127.97128,125,138,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:46:16+1000,2022-07-26T08:46:26+1000,-15.99955,127.97412,83,138,103,EVT_LANDING,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:48:00+1000,2022-07-26T08:48:16+1000,-16.00397,127.97813,0,0,105,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:48:20+1000,2022-07-26T08:48:31+1000,-16.00398,127.97813,0,0,106,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:57:56+1000,2022-07-26T08:58:21+1000,-16.00398,127.97812,0,0,108,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:58:00+1000,2022-07-26T08:58:21+1000,-16.00397,127.97811,0,0,107,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:00:00+1000,2022-07-26T09:00:12+1000,-16.00393,127.97808,7,317,110,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:00:17+1000,2022-07-26T09:00:31+1000,-16.00245,127.97675,100,319,108,EVT_TAKEOFF,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:02:00+1000,2022-07-26T09:02:14+1000,-15.97224,127.93954,224,299,395,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:04:00+1000,2022-07-26T09:04:15+1000,-15.93728,127.86737,288,292,734,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:06:00+1000,2022-07-26T09:06:09+1000,-15.9005,127.78292,303,295,1086,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:08:00+1000,2022-07-26T09:08:38+1000,-15.85776,127.70032,300,302,1416,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:10:00+1000,2022-07-26T09:10:52+1000,-15.80368,127.61843,327,304,1433,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:12:00+1000,2022-07-26T09:12:28+1000,-15.75048,127.53368,322,303,1433,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:12:15+1000,2022-07-26T09:12:42+1000,-15.74387,127.52316,322,303,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:12:30+1000,2022-07-26T09:12:58+1000,-15.73729,127.51265,322,303,1437,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:12:45+1000,2022-07-26T09:13:14+1000,-15.73072,127.50212,322,303,1439,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:13:00+1000,2022-07-26T09:13:27+1000,-15.72411,127.49156,324,303,1437,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:13:15+1000,2022-07-26T09:13:44+1000,-15.71748,127.48102,322,303,1438,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:13:30+1000,2022-07-26T09:13:53+1000,-15.71086,127.47053,322,303,1440,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:14:00+1000,2022-07-26T09:14:30+1000,-15.69766,127.44953,322,303,1440,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:14:15+1000,2022-07-26T09:14:42+1000,-15.69104,127.43899,324,303,1438,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:14:30+1000,2022-07-26T09:14:58+1000,-15.68474,127.42819,325,300,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:14:45+1000,2022-07-26T09:15:13+1000,-15.6787,127.41711,327,299,1431,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:00+1000,2022-07-26T09:15:27+1000,-15.67284,127.4059,327,298,1430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:15+1000,2022-07-26T09:15:43+1000,-15.66707,127.39467,327,298,1430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:30+1000,2022-07-26T09:15:57+1000,-15.66131,127.38346,325,298,1431,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:45+1000,2022-07-26T09:16:12+1000,-15.65548,127.37231,325,299,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:16:00+1000,2022-07-26T09:16:28+1000,-15.64957,127.36121,325,299,1436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:16:15+1000,2022-07-26T09:16:42+1000,-15.64359,127.35019,324,299,1440,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:16:30+1000,2022-07-26T09:16:57+1000,-15.63759,127.33922,324,299,1443,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:16:45+1000,2022-07-26T09:17:12+1000,-15.63161,127.32825,324,299,1444,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:17:00+1000,2022-07-26T09:17:28+1000,-15.62564,127.31723,325,299,1443,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:17:15+1000,2022-07-26T09:17:42+1000,-15.61964,127.30614,327,299,1438,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:17:30+1000,2022-07-26T09:17:57+1000,-15.61358,127.29502,327,299,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:17:45+1000,2022-07-26T09:18:13+1000,-15.60755,127.2839,327,299,1439,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:00+1000,2022-07-26T09:18:27+1000,-15.60158,127.27278,327,299,1438,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:15+1000,2022-07-26T09:18:43+1000,-15.59561,127.2616,329,299,1434,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:30+1000,2022-07-26T09:18:58+1000,-15.5896,127.25041,329,299,1430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:45+1000,2022-07-26T09:19:13+1000,-15.58356,127.23923,329,299,1430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:19:00+1000,2022-07-26T09:19:27+1000,-15.57755,127.22806,329,299,1433,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:19:15+1000,2022-07-26T09:19:44+1000,-15.57158,127.21687,329,299,1433,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:19:30+1000,2022-07-26T09:19:57+1000,-15.56559,127.20569,329,299,1430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:19:45+1000,2022-07-26T09:20:23+1000,-15.55956,127.19457,327,299,1431,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:20:00+1000,2022-07-26T09:20:23+1000,-15.55357,127.18349,325,299,1434,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:22:00+1000,2022-07-26T09:22:23+1000,-15.50578,127.09466,329,299,1426,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:24:00+1000,2022-07-26T09:24:14+1000,-15.45716,127.00672,324,300,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:26:00+1000,2022-07-26T09:26:29+1000,-15.40797,126.92027,322,300,1436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:28:00+1000,2022-07-26T09:28:13+1000,-15.3588,126.83405,322,301,1436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:30:00+1000,2022-07-26T09:30:20+1000,-15.30946,126.74754,324,300,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:32:00+1000,2022-07-26T09:32:12+1000,-15.2601,126.66095,322,300,1436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:34:00+1000,2022-07-26T09:34:36+1000,-15.21128,126.5751,320,300,1437,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:36:00+1000,2022-07-26T09:36:13+1000,-15.16241,126.48864,322,300,1437,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:38:00+1000,2022-07-26T09:38:12+1000,-15.11447,126.40214,322,300,1433,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:40:00+1000,2022-07-26T09:40:14+1000,-15.0667,126.31613,318,299,1436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:42:00+1000,2022-07-26T09:42:13+1000,-15.01885,126.23077,318,301,1435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:44:00+1000,2022-07-26T09:44:06+1000,-14.96629,126.14341,338,302,1278,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:46:00+1000,2022-07-26T09:46:50+1000,-14.91284,126.05243,346,301,1088,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:48:00+1000,2022-07-26T09:48:12+1000,-14.8604,125.96105,342,299,904,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:50:00+1000,2022-07-26T09:50:29+1000,-14.81057,125.87116,300,311,757,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:52:00+1000,2022-07-26T09:52:15+1000,-14.74999,125.82727,240,266,621,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:53:56+1000,2022-07-26T09:55:16+1000,-14.78808,125.82501,87,167,332,EVT_LANDING,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:54:00+1000,2022-07-26T09:55:16+1000,-14.7889,125.82523,79,166,331,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:55:55+1000,2022-07-26T09:56:20+1000,-14.79277,125.82524,0,0,335,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:30+1000,2022-07-26T10:03:01+1000,-14.79278,125.82525,0,0,334,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:40+1000,2022-07-26T10:03:01+1000,-14.79278,125.82525,0,0,334,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:41:01+1000,2022-07-26T07:41:32+1000,-27.1642,151.26637,0,0,356,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:41:15+1000,2022-07-26T07:41:43+1000,-27.1642,151.26636,0,0,358,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:41:30+1000,2022-07-26T07:41:58+1000,-27.1642,151.26635,0,0,359,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:41:45+1000,2022-07-26T07:42:13+1000,-27.16419,151.26635,0,0,360,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:42:00+1000,2022-07-26T07:42:28+1000,-27.1642,151.26636,0,0,359,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:42:15+1000,2022-07-26T07:42:43+1000,-27.1642,151.26636,0,0,359,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:42:30+1000,2022-07-26T07:42:58+1000,-27.16421,151.26637,0,0,358,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:42:45+1000,2022-07-26T07:43:13+1000,-27.16421,151.26638,0,0,357,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:43:00+1000,2022-07-26T07:43:28+1000,-27.16421,151.26638,0,0,357,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:43:15+1000,2022-07-26T07:43:43+1000,-27.1642,151.26638,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:43:30+1000,2022-07-26T07:43:58+1000,-27.16419,151.26638,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:43:45+1000,2022-07-26T07:44:13+1000,-27.1642,151.26638,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:44:00+1000,2022-07-26T07:44:28+1000,-27.1642,151.26638,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:44:15+1000,2022-07-26T07:44:43+1000,-27.16419,151.26638,0,0,354,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:44:30+1000,2022-07-26T07:44:58+1000,-27.1642,151.26638,0,0,354,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:44:45+1000,2022-07-26T07:45:13+1000,-27.1642,151.26638,0,0,354,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:45:00+1000,2022-07-26T07:45:28+1000,-27.1642,151.26638,0,0,354,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:45:15+1000,2022-07-26T07:45:43+1000,-27.1642,151.26639,0,0,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:45:30+1000,2022-07-26T07:45:58+1000,-27.16421,151.26639,0,0,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:45:45+1000,2022-07-26T07:46:14+1000,-27.1642,151.26639,0,0,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:46:00+1000,2022-07-26T07:46:28+1000,-27.1642,151.26639,0,0,354,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:46:15+1000,2022-07-26T07:46:43+1000,-27.1642,151.26639,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:46:30+1000,2022-07-26T07:46:58+1000,-27.16421,151.26639,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:46:45+1000,2022-07-26T07:47:14+1000,-27.16422,151.2664,0,0,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:47:00+1000,2022-07-26T07:47:29+1000,-27.16422,151.2664,0,0,357,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:47:15+1000,2022-07-26T07:47:43+1000,-27.16422,151.2664,1,144,357,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:47:30+1000,2022-07-26T07:47:58+1000,-27.1643,151.26653,7,120,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:47:45+1000,2022-07-26T07:48:13+1000,-27.16445,151.26699,14,88,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:48:00+1000,2022-07-26T07:48:29+1000,-27.16413,151.26758,20,48,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:48:15+1000,2022-07-26T07:48:43+1000,-27.16364,151.26819,14,41,356,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:48:30+1000,2022-07-26T07:48:58+1000,-27.1631,151.26807,25,320,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:48:45+1000,2022-07-26T07:49:13+1000,-27.16145,151.26645,94,316,355,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:49:00+1000,2022-07-26T07:49:28+1000,-27.15787,151.26295,153,320,357,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:49:15+1000,2022-07-26T07:49:43+1000,-27.15256,151.25994,166,6,378,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:49:30+1000,2022-07-26T07:49:58+1000,-27.14885,151.26557,196,81,394,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:49:45+1000,2022-07-26T07:50:13+1000,-27.14742,151.27375,200,74,408,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:50:00+1000,2022-07-26T07:50:28+1000,-27.14511,151.28192,207,72,417,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:50:15+1000,2022-07-26T07:50:43+1000,-27.14256,151.29033,211,71,427,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:50:30+1000,2022-07-26T07:50:59+1000,-27.14041,151.29912,220,77,435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:50:45+1000,2022-07-26T07:51:13+1000,-27.13814,151.30822,227,74,432,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:51:00+1000,2022-07-26T07:51:28+1000,-27.13606,151.31759,225,77,446,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:51:15+1000,2022-07-26T07:51:43+1000,-27.13422,151.32704,235,77,444,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:51:30+1000,2022-07-26T07:51:59+1000,-27.13245,151.33662,231,82,467,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:51:45+1000,2022-07-26T07:52:13+1000,-27.13126,151.34637,238,80,466,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:52:00+1000,2022-07-26T07:52:28+1000,-27.13006,151.35639,237,84,478,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:52:15+1000,2022-07-26T07:52:43+1000,-27.12858,151.36623,238,76,472,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:52:30+1000,2022-07-26T07:52:59+1000,-27.12648,151.37591,237,76,481,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:52:45+1000,2022-07-26T07:53:13+1000,-27.1243,151.38552,233,74,491,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:53:00+1000,2022-07-26T07:53:28+1000,-27.12198,151.39489,231,76,504,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:53:15+1000,2022-07-26T07:53:43+1000,-27.11982,151.40437,233,74,510,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:53:30+1000,2022-07-26T07:53:59+1000,-27.11742,151.41381,235,74,511,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:53:45+1000,2022-07-26T07:54:13+1000,-27.11505,151.42343,240,76,510,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:54:00+1000,2022-07-26T07:54:28+1000,-27.11282,151.43324,242,76,513,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:54:15+1000,2022-07-26T07:54:45+1000,-27.11081,151.4432,244,80,513,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:54:30+1000,2022-07-26T07:54:58+1000,-27.10913,151.45338,246,79,503,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:54:45+1000,2022-07-26T07:55:13+1000,-27.1072,151.46346,244,76,502,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:55:00+1000,2022-07-26T07:55:28+1000,-27.10561,151.47365,246,85,511,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:55:15+1000,2022-07-26T07:55:43+1000,-27.10604,151.48411,253,101,516,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:55:30+1000,2022-07-26T07:55:58+1000,-27.10787,151.49461,255,104,516,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:55:45+1000,2022-07-26T07:56:13+1000,-27.11218,151.50423,262,130,524,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:56:00+1000,2022-07-26T07:56:29+1000,-27.11597,151.51366,240,88,536,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:56:15+1000,2022-07-26T07:56:44+1000,-27.11128,151.51983,188,5,550,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:56:30+1000,2022-07-26T07:56:58+1000,-27.10569,151.51586,194,287,546,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:56:45+1000,2022-07-26T07:57:13+1000,-27.10754,151.50762,229,225,542,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:57:00+1000,2022-07-26T07:57:30+1000,-27.11605,151.50699,250,154,555,EVT_STANDARD,TRACPLUS,,UNKNOWN,
