imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,events,productType
300234010148170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010148170,HELICOPTER,FB439 VH-VHJ Nautilus Aviation,2017-02-20T17:44:40+1100,2017-02-20T17:46:00+1100,-16.88778,145.75165,0,0,20,EVT_STANDARD,
300234066287300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066287300,HELICOPTER,ZK-IFS,2022-07-22T13:47:42+1000,2022-07-22T13:47:55+1000,-39.4909358024597,174.837305545807,64,356,235,EVT_STANDARD,UNKNOWN
300434063227430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063227430,HELICOPTER,PKAR05,2022-02-01T08:04:15+1100,2022-02-01T08:04:24+1100,-34.08628,149.34339,35,74,668,EVT_STANDARD,UNKNOWN
300434062793080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062793080,HELICOPTER,ZK-HWN,2022-07-22T13:47:45+1000,2022-07-22T13:47:56+1000,-45.78596,169.61375,120,360,494,EVT_STANDARD,UNKNOWN
300125010816120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125010816120,HELICOPTER,HT274 C-FWTQ United Aero,2021-03-30T14:43:29+1100,2021-03-30T14:43:35+1100,-34.039981809953,150.687133859598,0,91,68,EVT_SHUTDOWN,UNKNOWN
300234061420260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061420260,VEHICLE,S942AQK,2017-04-06T08:37:47+1000,2017-04-06T08:38:09+1000,-27.30197,133.62282,0,333,328,EVT_STANDARD,
300234061753440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061753440,FIXED_WING,B221 LIR (2),2018-02-02T09:24:34+1100,2018-02-02T09:24:44+1100,-42.8283166666667,147.475,0,0,19,EVT_STANDARD,
300234060500630,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060500630,HELICOPTER,FB441 VH-NAU Nautilus Aviation,2020-02-11T09:25:30+1100,2020-02-11T09:25:46+1100,-17.685125,141.072606666667,0,0,0,EVT_STANDARD,
300234068581320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068581320,HEARTBEAT,TP1811693,2021-03-27T22:09:20+1100,2021-03-27T22:10:06+1100,-35.33274,149.00948,1,0,638,EVT_SHUTDOWN,UNKNOWN
300234063110850,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063110850,HELICOPTER,FB455 VH-EGD Nautilus Aviation,2021-01-04T16:47:00+1100,2021-01-04T16:48:01+1100,-10.5887416666667,142.294033333333,0,0,21,EVT_STANDARD,UNKNOWN
300025010030070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010030070,HELICOPTER,FB322 N76CG Coulson Aviation,2021-03-02T11:23:47+1100,2021-03-02T11:28:01+1100,-38.0217902673358,144.481188325953,0,233,1,EVT_SHUTDOWN,UNKNOWN
300434063114810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063114810,HELICOPTER,ZK-HFF,2021-07-09T09:43:45+1000,2021-07-09T09:45:36+1000,-44.76055,169.20346,161,128,914,EVT_STANDARD,UNKNOWN
300434063823890,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063823890,FIXED_WING,VH-HQO (faulty),2022-03-16T17:40:00+1100,2022-03-16T17:40:21+1100,-34.81728,138.94,0,0,402,EVT_STANDARD,UNKNOWN
300434066143440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066143440,FIXED_WING,BDOG377,2022-04-29T15:32:34+1000,2022-04-29T15:32:47+1000,-37.97504,145.09529,0,0,31,EVT_SHUTDOWN,UNKNOWN
300434063406350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063406350,FIXED_WING,FS265 VH-BXO Curtis Aviation,2022-04-03T13:32:27+1000,2022-04-03T13:32:30+1000,-34.04162,150.68896,0,0,81,EVT_SHUTDOWN,UNKNOWN
300434064334460,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064334460,VEHICLE,AS338 Airspace Fuel,2022-01-07T11:09:45+1100,2022-01-07T11:23:58+1100,-24.13702,147.95567,22,251,371,EVT_STANDARD,UNKNOWN
300234066280300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066280300,HELICOPTER,OAS 1,2022-05-05T05:45:20+1000,2022-05-05T05:45:57+1000,45.9107387065887,-122.748699188232,36,270,18,EVT_STANDARD,UNKNOWN
300434063112830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063112830,HELICOPTER,ZK-IWM,2022-07-21T09:51:03+1000,2022-07-21T09:51:15+1000,-45.86217,170.36319,0,0,49,EVT_SHUTDOWN,UNKNOWN
E19000224,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E19000224,HELICOPTER,ZK-IMN (old),2021-08-11T11:52:07+1000,2021-08-11T11:52:59+1000,-41.261669732978,173.280014891625,0,0,0,EVT_MANUAL,UNKNOWN
300434062793890,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062793890,HELICOPTER,ZK-HJP,2021-10-08T08:41:37+1100,2021-10-08T08:41:39+1100,-45.42578,167.76502,0,0,319,EVT_SHUTDOWN,UNKNOWN
300434062582540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062582540,HELICOPTER,HT276 VH-JWO Sydney Helicopters,2019-01-24T18:30:31+1100,2019-01-24T18:30:45+1100,-36.42759,148.59652,1,0,1046,EVT_SHUTDOWN,
5X200225001039,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001039,VEHICLE,Skyhook Fuel Truck,2022-07-22T08:03:32+1000,2022-07-22T08:03:42+1000,-32.72746,152.0792,0,0,10,EVT_STANDARD,UNKNOWN
K15000013,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K15000013,HELICOPTER,HT734 N218AC,2021-10-29T16:54:52+1100,2021-10-29T16:54:54+1100,38.0345752249532,23.5428351691788,0,0,10,EVT_SCHEDULED,UNKNOWN
E08135533,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E08135533,HELICOPTER,FB739 VH-AWK Microflite,2016-12-23T13:18:21+1100,2016-12-23T13:18:25+1100,-37.9721584187309,145.092479012604,0,328,30,EVT_STARTUP,
C11156331,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C11156331,HELICOPTER,VH-VSA (RSCU 52),2016-01-27T13:36:50+1100,2016-01-27T13:36:56+1100,-34.9458527306808,138.521623258978,0,274,15,EVT_ENGINEOFF,
300234010154220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010154220,HELICOPTER,FB306 VH-ECP Microflite,2018-11-12T21:02:50+1100,2018-11-12T21:03:52+1100,-37.9723333333333,145.092833333333,0,236,23,EVT_SARCANCEL,
300234063645590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063645590,FIXED_WING,B227 VH-LIS Pays Air Service,2017-10-30T09:31:26+1100,2017-10-30T09:31:38+1100,-32.0381,150.83427,0,150,226,EVT_OPSNORMAL,
300234064328380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064328380,HELICOPTER,HT275 C-FWTY United Aero,2017-02-12T11:22:50+1100,2017-02-12T11:24:05+1100,-34.03977,150.68716,0,0,76,EVT_ENGINEOFF,
300234060134940,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060134940,FIXED_WING,B212 VH-OOW Adams Aerial,2019-08-23T14:48:41+1000,2019-08-23T14:48:54+1000,-34.6289166666667,148.033716666667,0,0,350,EVT_STANDARD,
300234060217840,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060217840,FIXED_WING,FS121 LRX Air Affairs,2018-03-01T06:27:16+1100,2018-03-01T06:27:24+1100,-34.94603,150.5267,0,94,117,EVT_ENGINEOFF,
300434063222570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063222570,HELICOPTER,ZK-ITD,2021-09-16T03:29:45+1000,2021-09-16T03:31:19+1000,-45.81952,169.72318,231,333,2000,EVT_STANDARD,UNKNOWN
70001533,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70001533,FIXED_WING,B166 C-GVFT Field Air (RJ85),2022-05-13T08:01:36+1000,2022-05-13T08:02:04+1000,49.02969,-122.374868,0,41,60,EVT_LANDING,UNKNOWN
300234011896500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011896500,HELICOPTER,HT277 VH-UHE Helibiz,2021-08-28T11:22:40+1000,2021-08-28T11:23:10+1000,-20.2792216666667,148.75665,0,0,22,EVT_STANDARD,UNKNOWN
300234067940310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067940310,HELICOPTER,VH-JZB (FB 401),2022-07-05T15:08:40+1000,2022-07-05T15:23:17+1000,-26.54176,148.779265,0,0,300,EVT_STANDARD,UNKNOWN
300234068017520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068017520,HELICOPTER,ILM,2022-06-28T08:31:04+1000,2022-06-28T08:33:45+1000,-35.2828502655029,174.046568870544,0,0,45,EVT_STANDARD,UNKNOWN
300434063648870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063648870,VEHICLE,AS338 Airspace Fuel,2021-02-15T13:30:18+1100,2021-02-15T13:30:20+1100,-34.03993,150.68815,0,0,76,EVT_SHUTDOWN,UNKNOWN
300434063297910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063297910,HELICOPTER,ZK-IEN,2022-07-22T13:10:56+1000,2022-07-22T13:11:05+1000,-44.9711,171.0809,0,0,34,EVT_SHUTDOWN,UNKNOWN
300234063920010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063920010,FIXED_WING,FS255 VH-LAB Air Affairs,2017-11-15T15:44:20+1100,2017-11-15T15:44:33+1100,-34.94557,150.52796,0,290,117,EVT_STANDARD,
300434063776110,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063776110,HELICOPTER,State2,2022-04-05T17:46:59+1000,2022-04-05T17:47:01+1000,-27.54472,151.91409,0,0,643,EVT_SHUTDOWN,UNKNOWN
300434063110620,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063110620,HELICOPTER,ZK-HSM,2022-07-22T13:36:08+1000,2022-07-22T13:36:22+1000,-43.91281,170.12767,0,0,559,EVT_SHUTDOWN,UNKNOWN
300234068389550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068389550,HELICOPTER,FB305 VH-AWK PHS,2022-07-22T13:47:31+1000,2022-07-22T13:47:56+1000,-38.1424391269684,146.386170387268,172,135,511,EVT_STANDARD,UNKNOWN
300234064325360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064325360,HELICOPTER,SPARE SPIDER7-(WAS VH-UVA),2018-10-17T15:02:20+1100,2018-10-17T15:02:53+1100,-34.0396966666667,150.68708,0,0,75,EVT_STANDARD,
300034013831770,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013831770,HELICOPTER,FB295 VH-ZUY TrueNorth Helicopters,2018-01-25T09:31:30+1100,2018-01-25T09:31:58+1100,-35.2705483333333,148.242458333333,0,157,276,EVT_STANDARD,
300434063324320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063324320,HELICOPTER,ZK-IMW,2022-07-16T10:58:53+1000,2022-07-16T10:59:01+1000,-45.0246,168.73797,0,0,360,EVT_SHUTDOWN,UNKNOWN
300234060252520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060252520,VEHICLE,CAB Fuel 6000lt-Aerotech,2019-05-06T10:53:02+1000,2019-05-06T10:53:14+1000,-34.9916333333333,138.927466666667,0,0,453,EVT_STANDARD,
300234060266230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060266230,HELICOPTER,SAOQFRS15,2018-12-02T23:52:22+1100,2018-12-02T23:52:56+1100,-17.085435,145.769478333333,4,0,72,EVT_STANDARD,
300034012995380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012995380,FIXED_WING,B223 VH-CVF Fred Fahey,2018-08-21T11:13:16+1000,2018-08-21T11:13:26+1000,-33.84644,148.65099,0,241,304,EVT_STANDARD,
300034012322120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012322120,HELICOPTER,VH-XRG Heliwest,2018-07-19T13:47:00+1000,2018-07-19T13:48:29+1000,-32.0844383333333,115.881513333333,0,277,26,EVT_STANDARD,
300034013318730,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013318730,VEHICLE,U30258 Skyfuel B5,2018-03-07T09:38:45+1100,2018-03-07T09:38:56+1100,-34.0395466666667,150.687963333333,1,18,62,EVT_STANDARD,
300434064013620,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064013620,HELICOPTER,HT468 VH-UHH Heli-Central,2022-07-20T16:53:26+1000,2022-07-20T16:53:34+1000,-23.56823,148.17408,7,65,180,EVT_SHUTDOWN,WATER
300434063535120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063535120,HELICOPTER,N684UH,2022-07-11T13:03:45+1000,2022-07-11T13:04:03+1000,47.51105,-116.17625,188,164,1491,EVT_STANDARD,UNKNOWN
300434062146230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062146230,FIXED_WING,NAFC RockAIR,2018-08-01T10:52:23+1000,2018-08-01T10:52:34+1000,-45.87793,170.50287,0,0,29,EVT_TEXT,
300234061719160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061719160,HELICOPTER,HT265 VH-UEC Aeropower,2016-02-03T16:07:30+1100,2016-02-03T16:08:17+1100,-30.31537,153.11487,0,0,2,EVT_STANDARD,
300234066452280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066452280,HELICOPTER,ZK-HZG,2022-05-03T09:42:51+1000,2022-05-03T09:44:04+1000,-39.9618673324585,175.027549266815,0,0,24,EVT_STANDARD,UNKNOWN
300234061478780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061478780,HELICOPTER,VH-XPB United Aero,2017-05-12T17:36:01+1000,2017-05-12T17:36:10+1000,-34.0407666666667,150.688033333333,6,38,70,EVT_STANDARD,
300124010501260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300124010501260,HELICOPTER,HT414 N216PJ McDermott ,2018-02-26T16:01:02+1100,2018-02-26T16:01:46+1100,-33.9175,150.994833333333,0,223,25,EVT_STANDARD,
300434063456090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063456090,FIXED_WING,ZK-DPE,2022-07-16T14:32:14+1000,2022-07-16T14:32:22+1000,-43.54931,172.41275,0,0,71,EVT_SHUTDOWN,UNKNOWN
I11250691,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I11250691,HELICOPTER,VH-VAU,2016-01-19T15:00:10+1100,2016-01-19T15:00:13+1100,-34.9458527306808,138.521623258978,0,0,10,EVT_ENGINEOFF,
300234067940320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067940320,HEARTBEAT,SP850481,2022-06-28T12:57:13+1000,2022-06-28T12:57:44+1000,-26.7992162704468,153.109159469604,0,28,19,EVT_STANDARD,UNKNOWN
300234063689360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063689360,HELICOPTER,RockStar Portable,2020-06-27T12:38:00+1000,2020-06-27T12:38:49+1000,-34.62837,148.034084,0,227,344,EVT_STANDARD,UNKNOWN
300434062795830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062795830,HELICOPTER,FB233 VH-ONR Fleet/Commercial,2022-05-30T10:24:00+1000,2022-05-30T10:27:29+1000,-32.22344,139.85738,133,258,443,EVT_STANDARD,UNKNOWN
F17000057,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F17000057,HELICOPTER,HT248 VH-ESB Kestrel Aviation,2022-07-18T12:17:15+1000,2022-07-18T12:17:23+1000,-36.898793783748,145.181353765448,0,0,160,EVT_SCHEDULED,UNKNOWN
300234063261640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063261640,VEHICLE,Touchdown Fuel Tanker,2020-12-13T12:41:00+1100,2020-12-13T12:42:07+1100,-34.5594883333333,150.789743333333,0,0,10,EVT_STANDARD,UNKNOWN
300234064133320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064133320,FIXED_WING,VH-XWH,2020-02-14T13:54:50+1100,2020-02-14T13:55:09+1100,-33.6814166666667,121.829416666667,0,0,141,EVT_STANDARD,
300434062166120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062166120,FIXED_WING,BD500 VH-ODU Aerotech,2022-07-22T09:40:39+1000,2022-07-22T09:41:01+1000,-17.5441,128.30864,0,0,249,EVT_SHUTDOWN,UNKNOWN
300234063852470,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063852470,HELICOPTER,FB440 VH-ZPH,2021-01-04T15:31:40+1100,2021-01-04T15:32:30+1100,-16.87128,145.737721666667,0,0,46,EVT_STANDARD,UNKNOWN
300534061779360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534061779360,HELICOPTER,ZK-HOP,2022-07-22T13:16:39+1000,2022-07-22T13:16:46+1000,-35.9386932849884,173.896515369415,0,207,11,EVT_STANDARD,UNKNOWN
I18000312,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I18000312,HELICOPTER,HWW - B3,2022-07-22T10:57:42+1000,2022-07-22T10:57:53+1000,-37.1578790890538,175.55165284204,0,0,10,EVT_ENGINEOFF,WATER
5X200225000965,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000965,VEHICLE,T3797 - 34kL,2022-07-22T12:28:48+1000,2022-07-22T12:29:03+1000,-36.05688,146.9747,0,0,179,EVT_STANDARD,UNKNOWN
300434062785440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062785440,HELICOPTER,MHT Tracker,2022-07-22T13:47:45+1000,2022-07-22T13:47:56+1000,-41.78122,172.22636,166,269,508,EVT_STANDARD,UNKNOWN
300434063322320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063322320,HELICOPTER,FB715 VH-ZAT Tasmanian Helicopters,2022-02-17T12:37:31+1100,2022-02-17T12:37:35+1100,-41.39863,147.07499,0,0,85,EVT_STARTUP,UNKNOWN
5X200225000949,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000949,FIXED_WING,V2 ZK-HTA Marlborough Heli AFF,2022-07-22T12:56:39+1000,2022-07-22T12:57:44+1000,-42.47043,171.657,0,0,290,EVT_STANDARD,UNKNOWN
I14000005,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I14000005,HELICOPTER,HT349 VH-KSI Kestrel Aviation,2022-06-30T12:09:41+1000,2022-06-30T12:09:47+1000,-36.8988259702571,145.181010442689,0,0,145,EVT_SCHEDULED,WATER
300434064140030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064140030,VEHICLE,AS416 Airspace Fuel,2022-06-16T16:00:48+1000,2022-06-16T16:01:27+1000,-34.037,150.69782,0,0,92,EVT_SHUTDOWN,UNKNOWN
300234064776690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064776690,HELICOPTER,FB329 VH-SHD Aeropower,2022-02-09T13:54:42+1100,2022-02-09T13:54:57+1100,-24.49215,150.57264,0,0,200,EVT_SHUTDOWN,UNKNOWN
300234068132940,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068132940,HELICOPTER,ZK-IHH,2022-07-22T13:47:40+1000,2022-07-22T13:47:56+1000,-43.7870407104492,169.852452278137,0,342,1179,EVT_STANDARD,UNKNOWN
300434063322310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063322310,HELICOPTER,FB310 VH-LEY Forest Air,2019-01-17T09:42:56+1100,2019-01-17T09:42:57+1100,-38.34287,143.60885,0,0,152,EVT_SHUTDOWN,
300224010227810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010227810,HELICOPTER,HCCQL,2016-02-04T05:22:52+1100,2016-02-04T05:23:36+1100,-1.383990999598,-77.748526999578,1,136,1070,EVT_STANDARD,
B15000002,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B15000002,HELICOPTER,HT346 VH-KHU Kestrel Aviation,2022-03-29T20:39:31+1100,2022-03-29T20:39:33+1100,-36.8992175727849,145.180704670857,0,0,155,EVT_SCHEDULED,UNKNOWN
300034013304490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013304490,FIXED_WING,B277 VH-XAW Kennedy Air Ag,2016-11-26T10:55:03+1100,2016-11-26T10:55:11+1100,-30.97338,150.18271,0,304,312,EVT_STANDARD,
300234011063680,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011063680,HELICOPTER,FB305 VH-JGO Jayrow Helicopters,2016-02-19T09:29:10+1100,2016-02-19T09:30:05+1100,-30.31531,153.11483,0,0,7,EVT_STANDARD,
A13222291,https://arena.nafc.org.au/tracking/api/ext/currentLocations/A13222291,HELICOPTER,HT250 VH-BZH Commercial,2016-01-16T11:50:28+1100,2016-01-16T11:50:32+1100,-32.5672257267121,149.615671543043,0,0,470,EVT_LANDING,
300434063695950,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063695950,HELICOPTER,ZK-HUE,2022-07-22T12:36:13+1000,2022-07-22T12:36:21+1000,-42.09513,171.8506,0,0,192,EVT_SHUTDOWN,UNKNOWN
300434064046320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064046320,HELICOPTER,Beck 5,2021-02-17T09:07:00+1100,2021-02-17T09:07:04+1100,-39.40938,174.30313,0,0,236,EVT_STANDARD,UNKNOWN
300434062589380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062589380,FIXED_WING,LJW,2022-06-29T08:34:08+1000,2022-06-29T08:34:21+1000,-34.94529,150.52773,1,0,92,EVT_SHUTDOWN,UNKNOWN
300234063744540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063744540,HELICOPTER,FB267 VH-OMJ Fleet/Commercial,2018-04-09T16:43:47+1000,2018-04-09T16:44:03+1000,-27.20633,153.07141,1,180,0,EVT_SHUTDOWN,
300434065594080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434065594080,HELICOPTER,ZK-HZP,2022-07-18T10:59:13+1000,2022-07-18T10:59:19+1000,-46.19087,169.88807,0,0,106,EVT_SHUTDOWN,UNKNOWN
300034012657790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012657790,HELICOPTER,FB270 VH-HVK Sydney Helicopters,2018-08-23T13:39:10+1000,2018-08-23T13:40:18+1000,-33.8204133333333,151.001665,126,350,313,EVT_STANDARD,
300434062589590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062589590,HELICOPTER,FB310 VH-LEY Forest Air,2019-07-05T15:14:22+1000,2019-07-05T15:14:24+1000,-36.73339,147.16956,0,0,346,EVT_SHUTDOWN,
300234030134270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234030134270,FIXED_WING,B360 VH-FBX Pays Air Service FIREBOSS,2022-05-08T09:09:40+1000,2022-05-08T09:10:03+1000,-32.037513,150.834097,0,0,221,EVT_STANDARD,UNKNOWN
300434064046780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064046780,HELICOPTER,ZK-IBU,2022-07-22T10:41:11+1000,2022-07-22T10:41:32+1000,-38.73832,176.08028,1,0,486,EVT_SHUTDOWN,UNKNOWN
300434063451090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063451090,VEHICLE,AO Lameroo,2022-06-15T12:11:10+1000,2022-06-15T12:11:27+1000,-35.32914,140.51764,0,0,135,EVT_SHUTDOWN,UNKNOWN
300234060415650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060415650,HELICOPTER,FB422 VH-AYP Dwyer Aviation,2020-11-25T15:03:00+1100,2020-11-25T15:03:33+1100,-19.5638183333333,147.035516666667,0,0,50,EVT_STANDARD,UNKNOWN
300234063038850,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063038850,VEHICLE,McDermott 03 - Mercedes - 1GEJ202,2020-11-24T18:48:03+1100,2020-11-24T18:48:06+1100,-32.23215,115.797826666667,1,0,-4,EVT_STANDARD,UNKNOWN
300234066283270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066283270,HELICOPTER,ZK-ILN,2022-07-21T09:36:43+1000,2022-07-21T09:37:10+1000,-39.0097689628601,174.180979728699,0,238,33,EVT_STANDARD,UNKNOWN
