type,type,type,.features[].geometry.coordinates[],imei,url,assetType,assetRegistration,transmitted,received,speed,track,events
,Feature,Point,138.94;-34.8172;399,300234065697740,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065697740?geojson=true,VEHICLE,AR7895 - BXO8HS - Aero Refuellers,2022-02-03T16:30:00+1100,2022-02-03T16:30:12+1100,0,0,EVT_STANDARD
,Feature,Point,138.5216;-34.9463;10,C11156334,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C11156334?geojson=true,HELICOPTER,VH-OSA,2022-02-20T11:42:14+1100,2022-02-20T11:42:19+1100,0,0,EVT_ENGINEOFF
,Feature,Point,150.8841;-33.842;65,300434064333660,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064333660?geojson=true,VEHICLE,XN53RY - R101 - Techfuel,2022-07-26T13:15:00+1000,2022-07-26T13:15:28+1000,0,0,EVT_STANDARD
,Feature,Point,138.94;-34.8173;392,300434063965020,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063965020?geojson=true,HEARTBEAT,TP1810109,2022-02-17T09:34:00+1100,2022-02-17T09:39:38+1100,0,0,EVT_STANDARD
,Feature,Point,153.3718;-27.9224;8,300034012050580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012050580?geojson=true,HELICOPTER,FB703 VH-SES Helicopter Resources,2018-12-05T18:30:20+1100,2018-12-05T18:31:03+1100,0,112,EVT_STANDARD
,Feature,Point,167.642;-45.5341;220,300234067847750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067847750?geojson=true,HELICOPTER,IMY,2022-03-03T12:31:05+1100,2022-03-03T12:32:02+1100,0,293,EVT_STANDARD
,Feature,Point,140.7853;-37.7434;66,300434066917500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066917500?geojson=true,HELICOPTER,FB515 VH-VLU Helifarm,2022-07-15T11:47:25+1000,2022-07-15T11:47:34+1000,0,0,EVT_ENGINEON
,Feature,Point,173.8965;-35.9386;17,300534061779360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534061779360?geojson=true,HELICOPTER,ZK-HOP,2022-07-23T09:35:14+1000,2022-07-23T09:35:34+1000,0,195,EVT_STANDARD
,Feature,Point,177.8424;-38.2899;268,300434063399690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063399690?geojson=true,HELICOPTER,ZHK IRE,2022-07-16T09:10:31+1000,2022-07-16T09:10:50+1000,3,258,EVT_SHUTDOWN
,Feature,Point,-90.5691;52.3143;355,H13000234,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H13000234?geojson=true,HELICOPTER,C-FXNI East West Helicopters,2022-07-13T07:21:38+1000,2022-07-13T07:21:48+1000,0,0,EVT_ENGINEOFF
,Feature,Point,-123.1528;49.7005;1,300434062194170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062194170?geojson=true,HELICOPTER,BLA,2019-09-07T09:12:07+1000,2019-09-07T09:12:13+1000,1,0,EVT_SHUTDOWN
,Feature,Point,150.6874;-34.0402;92,300025010538510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010538510?geojson=true,HELICOPTER,HT273 C-GBND United Aero,2016-01-28T12:55:44+1100,2016-01-28T12:56:35+1100,0,86,EVT_STANDARD
,Feature,Point,144.9143;-37.8068;9,300234011574220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011574220?geojson=true,HELICOPTER,VH-BKV,2018-10-10T15:10:01+1100,2018-10-10T15:10:06+1100,0,174,EVT_STANDARD
,Feature,Point,133.8838;-23.7971;550,E09171927,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E09171927?geojson=true,HELICOPTER,FB255 VH-UAI United Aero,2016-03-29T17:45:54+1100,2016-03-29T17:46:03+1100,9,266,EVT_LANDING
,Feature,Point,150.6869;-34.0401;91,300124010708630,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300124010708630?geojson=true,HELICOPTER,HT217 N312KA United Aero,2016-02-19T19:38:00+1100,2016-02-19T19:39:37+1100,0,180,EVT_STANDARD
,Feature,Point,167.0787;-45.8427;619,300234067610670,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067610670?geojson=true,HELICOPTER,IMY,2022-04-20T10:05:41+1000,2022-04-20T10:06:51+1000,165,267,EVT_STANDARD
,Feature,Point,152.9123;-26.3985;110,300034012495070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012495070?geojson=true,HELICOPTER,HT430 VH-URS McDermott,2017-05-02T08:54:19+1000,2017-05-02T08:54:25+1000,0,102,EVT_STANDARD
,Feature,Point,149.8468;-29.496;210,300234060218840,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060218840?geojson=true,FIXED_WING,B254 VH-LIC Aircair Aviation ,2018-09-27T16:25:41+1000,2018-09-27T16:25:46+1000,21,23,EVT_STANDARD
,Feature,Point,150.9827;-33.921;10,E08135536,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E08135536?geojson=true,FIXED_WING,PKAR05,2016-07-20T11:39:27+1000,2016-07-20T11:39:37+1000,37,178,EVT_LANDING
,Feature,Point,146.5781;-19.2471;106,300234060655660,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060655660?geojson=true,HELICOPTER,FB219 VH-THV Pays Air Service,2017-04-11T12:46:00+1000,2017-04-11T12:46:44+1000,0,0,EVT_STANDARD
,Feature,Point,150.6891;-34.0415;82,300234064329450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064329450?geojson=true,FIXED_WING,FS268 VH-BMX Curtis Aviation,2017-11-04T11:44:08+1100,2017-11-04T11:44:21+1100,0,0,EVT_ENGINEON
,Feature,Point,149.186;-35.3027;570,300034012919720,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012919720?geojson=true,HELICOPTER,VH-KSH (Shark Patrol),2017-04-25T12:59:50+1000,2017-04-25T13:01:00+1000,0,137,EVT_STANDARD
,Feature,Point,152.9116;-26.3997;122,300034012493080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012493080?geojson=true,HELICOPTER,VH-HMK,2017-11-06T18:39:45+1100,2017-11-06T18:39:48+1100,33,345,EVT_STANDARD
,Feature,Point,144.1496;-40.0363;768,300234063683350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063683350?geojson=true,HELICOPTER,VH- OFA,2017-11-05T12:20:13+1100,2017-11-05T12:24:00+1100,229,306,EVT_STANDARD
,Feature,Point,150.8344;-32.0381;226,300234060928890,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060928890?geojson=true,FIXED_WING,Mobile 4 ex LIH,2017-09-10T10:43:45+1000,2017-09-10T10:44:02+1000,3,292,EVT_STANDARD
,Feature,Point,144.9668;-37.8142;9,300234063781750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063781750?geojson=true,HELICOPTER,RockSTAR AM,2017-07-05T10:15:16+1000,2017-07-05T10:29:41+1000,1,180,EVT_STARTUP
,Feature,Point,135.8772;-34.6041;9,300234060964570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060964570?geojson=true,FIXED_WING,FS506 VH-LMG Lincoln,2018-03-13T12:04:30+1100,2018-03-13T12:04:34+1100,38,109,EVT_STANDARD
,Feature,Point,115.8824;-32.0916;14,300434064430340,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064430340?geojson=true,FIXED_WING,VH-DUW,2021-11-24T19:00:10+1100,2021-11-24T19:00:12+1100,0,0,EVT_SHUTDOWN
,Feature,Point,145.1813;-36.8988;144,B8:F1:2A:2B:49:BF,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B8:F1:2A:2B:49:BF?geojson=true,VEHICLE,Refueller HT330 Kestrel Aviation,2020-03-22T15:45:40+1100,2020-03-22T15:45:41+1100,0,0,EVT_CHECKIN
,Feature,Point,151.6449;-30.5256;1312,300234060513500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060513500?geojson=true,FIXED_WING,FS211 VH-EIP Fleet Helicopters,2018-07-16T14:28:53+1000,2018-07-16T14:28:58+1000,148,2,EVT_STANDARD
,Feature,Point,142.2939;-10.5889;25,300234060412300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060412300?geojson=true,HELICOPTER,FB453 VH-HHF Nautilus Aviation,2021-01-04T15:48:30+1100,2021-01-04T15:49:06+1100,0,0,EVT_STANDARD
,Feature,Point,150.9943;-33.9182;35,L18000002,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L18000002?geojson=true,HELICOPTER,HT226 VH-FHF Helitreck,2022-07-26T11:29:20+1000,2022-07-26T11:29:48+1000,0,0,EVT_SCHEDULED
,Feature,Point,171.9035;-43.0444;-512,300215060208290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300215060208290?geojson=true,HELICOPTER,ZK-HKW,2021-04-28T08:44:03+1000,2021-04-28T08:44:05+1000,0,0,EVT_STANDARD
,Feature,Point,115.1625;-33.7674;69,300434063355570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063355570?geojson=true,VEHICLE,AS357 Airspace Fuel,2022-06-27T10:26:20+1000,2022-06-27T10:26:29+1000,0,0,EVT_SHUTDOWN
,Feature,Point,170.1276;-43.913;551,300434063110620,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063110620?geojson=true,HELICOPTER,ZK-HSM,2022-07-25T13:50:58+1000,2022-07-25T13:51:09+1000,0,0,EVT_SHUTDOWN
,Feature,Point,148.5991;-36.4276;1036,300434063114880,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063114880?geojson=true,HELICOPTER,FB231 VH-BLR Sydney Helicopters,2022-07-24T10:45:45+1000,2022-07-24T10:45:55+1000,0,0,EVT_STANDARD
,Feature,Point,171.5168;-43.6298;410,300234063326610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063326610?geojson=true,HELICOPTER,ZK-IOP,2022-04-16T07:37:59+1000,2022-04-16T07:38:39+1000,0,339,EVT_STANDARD
,Feature,Point,175.0267;-39.9627;6,300234062415430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062415430?geojson=true,HELICOPTER,HT241 VH-EQF Southwest Aviation,2016-08-07T13:39:00+1000,2016-08-07T13:40:28+1000,0,0,EVT_STANDARD
,Feature,Point,150.8321;-32.0363;230,300234062818810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062818810?geojson=true,HELICOPTER,HT221 VH-UIE Pays Helicopters,2018-09-14T11:22:28+1000,2018-09-14T11:22:33+1000,1,307,EVT_STANDARD
,Feature,Point,151.6186;-30.5297;1097,300234065308210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065308210?geojson=true,HELICOPTER,FB269 VH-JAK Commercial,2017-05-16T14:56:48+1000,2017-05-16T14:57:02+1000,0,0,EVT_SHUTDOWN
,Feature,Point,151.3365;-32.7833;128,300234010140580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010140580?geojson=true,HELICOPTER,HT271 VH HUE O'Driscoll Aviation,2016-11-22T10:00:00+1100,2016-11-22T10:01:04+1100,0,9,EVT_STANDARD
,Feature,Point,150.528;-34.9457;125,300234060728660,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060728660?geojson=true,FIXED_WING,FS125 LAB Air Affairs,2017-12-20T16:08:45+1100,2017-12-20T16:08:49+1100,0,298,EVT_ENGINEOFF
,Feature,Point,147.0749;-41.3989;88,300034012592400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012592400?geojson=true,HELICOPTER,FB712 VH-SRN / VH-ZGT Tasmanian Helicopters,2017-11-15T16:13:50+1100,2017-11-15T16:13:54+1100,0,65,EVT_STANDARD
,Feature,Point,150.9943;-33.9176;25,L10169660,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L10169660?geojson=true,HELICOPTER,HT226 VH-FHF Helitreck,2017-06-20T13:56:19+1000,2017-06-20T13:56:23+1000,0,0,EVT_ENGINEOFF
,Feature,Point,-119.5797;49.8677;503,300025010938170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010938170?geojson=true,HELICOPTER,HT275 C-FWTY United Aero,2016-04-23T03:07:46+1000,2016-04-23T03:08:16+1000,0,0,EVT_STANDARD
,Feature,Point,143.7885;-37.5124;471,300224010431060,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010431060?geojson=true,HELICOPTER,HT342 N957AC Kestrel Aviation,2016-03-15T09:08:18+1100,2016-03-15T09:08:15+1100,1,344,EVT_STANDARD
,Feature,Point,150.6875;-34.04;92,300025010525190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010525190?geojson=true,HELICOPTER,HT274 C-FWTQ United Aero,2016-02-07T09:30:04+1100,2016-02-07T09:31:08+1100,0,179,EVT_STANDARD
,Feature,Point,150.6891;-34.0434;74,300034012896400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012896400?geojson=true,FIXED_WING,FS268 VH-BMX Curtis Aviation,2016-05-15T15:34:54+1000,2016-05-15T15:34:57+1000,12,63,EVT_STANDARD
,Feature,Point,138.5334;-34.9375;9,300034013904870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013904870?geojson=true,FIXED_WING,BD375 VH-TWX Pays Air Charter,2018-03-21T16:48:50+1100,2018-03-21T16:49:48+1100,3,352,EVT_STANDARD
,Feature,Point,115.8819;-32.0846;17,300234063324070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063324070?geojson=true,HELICOPTER,VH-BIN,2019-10-15T16:37:30+1100,2019-10-15T16:38:36+1100,0,0,EVT_STANDARD
,Feature,Point,173.9224;-41.5378;27,300234011859980,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011859980?geojson=true,HELICOPTER,ZK-HTA,2021-08-11T14:08:50+1000,2021-08-11T14:10:10+1000,0,0,EVT_STANDARD
,Feature,Point,135.4343;-34.3562;133,300234011276920,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011276920?geojson=true,FIXED_WING,OUF - B591 Aerotech,2016-03-11T13:41:37+1100,2016-03-11T13:41:40+1100,249,49,EVT_STANDARD
,Feature,Point,174.8161;-39.7993;200,300234065305640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065305640?geojson=true,HELICOPTER,ZK-IMJ,2022-07-23T09:17:31+1000,2022-07-23T09:18:13+1000,0,179,EVT_STANDARD
,Feature,Point,168.7464;-45.0169;371,300234064100200,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064100200?geojson=true,HELICOPTER,ZK-HYW,2022-07-25T12:46:21+1000,2022-07-25T12:46:39+1000,0,6,EVT_STANDARD
,Feature,Point,174.3026;-39.4092;241,300434062929520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062929520?geojson=true,HELICOPTER,Beck 2,2022-07-25T06:36:54+1000,2022-07-25T06:37:04+1000,0,0,EVT_SHUTDOWN
,Feature,Point,146.4172;-41.2186;31,300434062575580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062575580?geojson=true,HELICOPTER,FB728 VH-ZDT Tasmanian Helicopters,2022-07-11T12:40:15+1000,2022-07-11T12:40:24+1000,0,0,EVT_STANDARD
,Feature,Point,144.8317;-34.5338;94,300434062796170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062796170?geojson=true,FIXED_WING,VH-DBQ AGAIR,2021-12-04T15:43:10+1100,2021-12-04T15:43:16+1100,1,153,EVT_SHUTDOWN
,Feature,Point,145.4307;-17.0706;478,300434063450000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063450000?geojson=true,FIXED_WING,Liddles 1,2021-06-28T08:08:15+1000,2021-06-28T08:08:49+1000,0,0,EVT_STANDARD
,Feature,Point,143.7876;-37.5139;440,300234064186700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064186700?geojson=true,FIXED_WING,ZK-SKF,2022-05-30T22:00:17+1000,2022-05-30T22:00:39+1000,0,0,EVT_STANDARD
,Feature,Point,170.7828;-45.2193;133,300434063862080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063862080?geojson=true,HELICOPTER,ZK-HDW,2022-07-26T09:54:15+1000,2022-07-26T09:54:48+1000,0,0,EVT_STANDARD
,Feature,Point,147.5101;-42.8407;10,C20000067,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C20000067?geojson=true,HELICOPTER,VH-ATZ (FB750),2022-07-06T09:58:27+1000,2022-07-06T09:58:35+1000,0,0,EVT_ROTOR_BRAKE_OFF
,Feature,Point,174.9718;-37.0326;48,300234068025190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068025190?geojson=true,HELICOPTER,ZK-IDK,2022-07-22T10:37:11+1000,2022-07-22T10:43:11+1000,72,287,EVT_STANDARD
,Feature,Point,-124.886;48.8509;260,E18000239,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E18000239?geojson=true,HELICOPTER,N176AC,2022-02-01T03:48:32+1100,2022-02-01T03:48:38+1100,0,0,EVT_ENGINEOFF
,Feature,Point,152.7193;-26.5704;644,300234011853970,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011853970?geojson=true,HELICOPTER,HT430 VH-SEK McDermott,2018-08-31T07:54:00+1000,2018-08-31T07:55:21+1000,216,220,EVT_STANDARD
,Feature,Point,150.9911;-33.9158;10,300034013315730,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013315730?geojson=true,VEHICLE,DAFB7 Skyfuel,2019-02-13T13:05:56+1100,2019-02-13T13:06:16+1100,0,10,EVT_STANDARD
,Feature,Point,166.4717;-22.2592;4,300234060515500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060515500?geojson=true,HELICOPTER,HT671 N1073W McDermott,2017-11-06T15:49:38+1100,2017-11-06T15:49:42+1100,0,268,EVT_STANDARD
,Feature,Point,148.1067;-32.1363;226,300034012491090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012491090?geojson=true,FIXED_WING,B271 VH-JQW - Rebel Ag,2016-04-20T12:50:24+1000,2016-04-20T12:50:37+1000,56,133,EVT_STANDARD
,Feature,Point,153.0867;-26.6036;38,300034012496070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012496070?geojson=true,HELICOPTER,HT449 VH-NAR McDermott,2018-02-20T10:47:47+1100,2018-02-20T10:47:58+1100,0,125,EVT_STANDARD
,Feature,Point,147.5103;-42.8409;7,300034012954090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012954090?geojson=true,HELICOPTER,HT403 N234PH McDermott,2018-01-04T11:16:07+1100,2018-01-04T11:16:11+1100,0,241,EVT_STANDARD
,Feature,Point,116.8459;-20.732;11,300434063010510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063010510?geojson=true,HELICOPTER,Unit One,2018-05-09T17:14:07+1000,2018-05-09T17:14:10+1000,0,0,EVT_SHUTDOWN
,Feature,Point,136.3405;-28.9056;75,300434066918520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066918520?geojson=true,FIXED_WING,VH-TLD,2022-07-25T16:45:52+1000,2022-07-25T16:46:00+1000,0,0,EVT_SHUTDOWN
,Feature,Point,-122.7138;45.358;0,300224010100320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010100320?geojson=true,HELICOPTER,P2 CHY (new),2021-04-13T04:52:19+1000,2021-04-13T04:52:52+1000,0,0,EVT_STANDARD
,Feature,Point,150.6897;-34.0427;53,300234064328460,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064328460?geojson=true,FIXED_WING,FS265 VH-BXO Curtis Aviation,2017-11-05T23:06:59+1100,2017-11-06T11:00:47+1100,1,0,EVT_STANDARD
,Feature,Point,147.8591;-43.1043;-51,300234060464390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060464390?geojson=true,HELICOPTER,FB741 - VH-NYX - Osborne Aviation,2019-09-04T09:13:30+1000,2019-09-04T09:14:14+1000,0,0,EVT_STANDARD
,Feature,Point,150.9824;-33.9236;10,H15000143,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H15000143?geojson=true,HELICOPTER,PKAR01,2018-08-30T15:33:02+1000,2018-08-30T15:33:18+1000,0,0,EVT_LANDING
,Feature,Point,146.7905;-19.2688;191,300234061535920,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061535920?geojson=true,HELICOPTER,SAOQFRS13,2019-02-04T16:49:27+1100,2019-02-04T16:49:58+1100,250,269,EVT_STANDARD
,Feature,Point,-73.1467;-11.5523;0,300124010706930,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300124010706930?geojson=true,HELICOPTER,OB2035P,2017-05-01T10:33:07+1000,2017-05-01T10:33:47+1000,0,0,EVT_STANDARD
,Feature,Point,145.1815;-36.8989;131,78:A3:E4:9C:22:3F,https://arena.nafc.org.au/tracking/api/ext/currentLocations/78:A3:E4:9C:22:3F?geojson=true,VEHICLE,HT345 VH-XCN Refueller Kestrel Aviation,2018-12-27T10:39:26+1100,2018-12-27T10:39:26+1100,0,0,EVT_CHECKIN
,Feature,Point,148.6515;-33.8467;305,300034013314480,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013314480?geojson=true,VEHICLE,FFAS1 XN1-8IK Fred Fahey,2020-12-18T12:53:15+1100,2020-12-18T12:53:37+1100,0,65,EVT_DISTRESS
,Feature,Point,172.5427;-43.5983;15,K18000075,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K18000075?geojson=true,HELICOPTER,ZK-IPE,2022-07-14T13:12:40+1000,2022-07-14T13:12:47+1000,0,0,EVT_ENGINEOFF
,Feature,Point,170.9853;-42.7145;116,300434063112870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063112870?geojson=true,HELICOPTER,ZK-IFA,2022-07-23T08:11:32+1000,2022-07-23T08:11:41+1000,1,0,EVT_SHUTDOWN
,Feature,Point,118.63;-20.378;-3,300434062166160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062166160?geojson=true,HELICOPTER,VH-LED Leading Edge Helicopters,2022-07-15T17:45:21+1000,2022-07-15T17:45:35+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.5698;-32.6249;201,300434062690990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062690990?geojson=true,FIXED_WING,PKAR06,2022-07-26T12:53:40+1000,2022-07-26T12:53:56+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.327;-38.5199;18,300234010154010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010154010?geojson=true,HELICOPTER,FB280 VH-UAS Contract Helis,2016-06-01T09:47:10+1000,2016-06-01T09:47:20+1000,0,0,EVT_STANDARD
,Feature,Point,145.0928;-37.9735;15,E11168548,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E11168548?geojson=true,HELICOPTER,HT338 VH-JJR - PHS,2017-10-09T13:25:53+1100,2017-10-09T13:27:35+1100,0,0,EVT_STARTUP
,Feature,Point,150.621;-33.8114;79,300434066211570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066211570?geojson=true,HELICOPTER,PKAR04,2022-07-26T13:16:30+1000,2022-07-26T13:16:58+1000,1,0,EVT_STANDARD
,Feature,Point,-118.2074;34.7412;715,L18000007,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L18000007?geojson=true,HELICOPTER,N163AC HT342,2022-07-26T03:35:25+1000,2022-07-26T03:35:28+1000,0,0,EVT_SCHEDULED
,Feature,Point,150.8337;-32.0355;229,300234062848260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062848260?geojson=true,VEHICLE,Mobil-3 Pays Air Service,2016-12-01T08:16:42+1100,2016-12-01T08:17:00+1100,29,281,EVT_STANDARD
